"","source","target","weight"
"650","bolony","V2","1.54164737370399e-05"
"651","bomb","V2","2.3086361168403e-05"
"652","Bombadaire","V2","2.3086361168403e-05"
"653","Bombadaires","V2","7.66988743136314e-08"
"654","bombadier","V2","2.3086361168403e-05"
"655","bomber","V2","1.54164737370399e-05"
"656","bombers","V2","7.66988743136314e-08"
"657","bombing","V2","2.3086361168403e-05"
"658","bombridler","V2","7.66988743136314e-08"
"659","bomer","V2","2.3086361168403e-05"
"660","bonace","V2","1.54164737370399e-05"
"661","bond","V2","0.000145804560070213"
"662","Bonds","V2","1.54164737370399e-05"
"663","bone","V2","0.00013813467263885"
"664","Bonified","V2","7.74658630567677e-06"
"665","bonus","V2","2.3086361168403e-05"
"666","book","V2","0.000145804560070213"
"667","booklet","V2","6.91056857565819e-05"
"668","Booklet","V2","5.37659108938556e-05"
"669","bord","V2","7.74658630567677e-06"
"670","border","V2","3.07562485997662e-05"
"671","bored","V2","2.3086361168403e-05"
"672","born","V2","3.07562485997662e-05"
"673","borne","V2","7.74658630567677e-06"
"674","borns","V2","1.54164737370399e-05"
"675","bose","V2","1.54164737370399e-05"
"676","boss","V2","3.84261360311293e-05"
"677","bother","V2","5.37659108938556e-05"
"678","bottle","V2","7.74658630567677e-06"
"679","bottom","V2","7.6775573187945e-05"
"680","bound","V2","9.97852354820344e-05"
"681","boundary","V2","2.3086361168403e-05"
"682","bounds","V2","1.54164737370399e-05"
"683","bout","V2","6.14357983252187e-05"
"684","Bouth","V2","7.74658630567677e-06"
"685","bow","V2","7.74658630567677e-06"
"686","bowel","V2","2.3086361168403e-05"
"687","box","V2","7.74658630567677e-06"
"688","boy","V2","0.00201725709332282"
"689","Boy","V2","7.74658630567677e-06"
"690","boys","V2","6.14357983252187e-05"
"691","bracket","V2","4.60960234624924e-05"
"692","bracks","V2","2.3086361168403e-05"
"693","brag","V2","1.54164737370399e-05"
"694","brain","V2","0.00016114433493294"
"695","brains","V2","2.3086361168403e-05"
"696","brake","V2","0.000337551745854292"
"697","braking","V2","3.84261360311293e-05"
"698","branch","V2","0.000598327918520638"
"699","branches","V2","7.74658630567677e-06"
"700","brat","V2","7.74658630567677e-06"
"701","brave","V2","4.60960234624924e-05"
"702","bread","V2","3.84261360311293e-05"
"703","break","V2","0.00146502519826467"
"704","breakdown","V2","1.54164737370399e-05"
"705","breakfast","V2","7.74658630567677e-06"
"706","breaking","V2","5.37659108938556e-05"
"707","breath","V2","1.54164737370399e-05"
"708","breathe","V2","1.54164737370399e-05"
"709","breed","V2","8.44454606193081e-05"
"710","Breed","V2","1.54164737370399e-05"
"711","breek","V2","7.74658630567677e-06"
"712","breth","V2","2.3086361168403e-05"
"713","bribe","V2","1.54164737370399e-05"
"714","brick","V2","2.3086361168403e-05"
"715","brief","V2","7.74658630567677e-06"
"716","bright","V2","3.84261360311293e-05"
"717","brighter","V2","3.07562485997662e-05"
"718","brillia","V2","7.66988743136314e-08"
"719","bring","V2","0.000997162064951521"
"720","british","V2","1.54164737370399e-05"
"721","broadcast","V2","7.74658630567677e-06"
"722","broaden","V2","2.3086361168403e-05"
"723","broadmind","V2","2.3086361168403e-05"
"724","broave","V2","1.54164737370399e-05"
"725","brode","V2","2.3086361168403e-05"
"726","broken","V2","5.37659108938556e-05"
"727","broker","V2","7.66988743136314e-08"
"728","broking","V2","7.74658630567677e-06"
"729","brook","V2","1.54164737370399e-05"
"730","Brooks","V2","1.54164737370399e-05"
"731","broom","V2","1.54164737370399e-05"
"732","brother","V2","0.000437260282462012"
"733","brotherly","V2","2.3086361168403e-05"
"734","brothers","V2","0.000115125010344761"
"735","Brothers","V2","1.54164737370399e-05"
"736","brough","V2","1.54164737370399e-05"
"737","brown","V2","7.74658630567677e-06"
"738","Brown","V2","7.74658630567677e-06"
"739","brush","V2","1.54164737370399e-05"
"740","brute","V2","1.54164737370399e-05"
"741","Brv","V2","1.54164737370399e-05"
"742","buch","V2","1.54164737370399e-05"
"743","buck","V2","3.84261360311293e-05"
"744","Buckle","V2","7.74658630567677e-06"
"745","bud","V2","1.54164737370399e-05"
"746","buddy","V2","9.21153480506713e-05"
"747","bue","V2","7.74658630567677e-06"
"748","bug","V2","7.74658630567677e-06"
"749","bugaboo","V2","2.3086361168403e-05"
"750","bugle","V2","1.54164737370399e-05"
"751","build","V2","0.000467939832187465"
"752","builder","V2","7.74658630567677e-06"
"753","builders","V2","7.74658630567677e-06"
"754","building","V2","0.000199493772089755"
"755","buisness","V2","1.54164737370399e-05"
"756","bulk","V2","7.74658630567677e-06"
"757","bull","V2","6.14357983252187e-05"
"758","bulldoze","V2","2.3086361168403e-05"
"759","bullet","V2","0.000115125010344761"
"760","Bullition","V2","7.66988743136314e-08"
"761","bully","V2","1.54164737370399e-05"
"762","bum","V2","1.54164737370399e-05"
"763","bumb","V2","7.66988743136314e-08"
"764","Bumb","V2","7.74658630567677e-06"
"765","bums","V2","1.54164737370399e-05"
"766","bunch","V2","0.000237843209246571"
"767","Bundle","V2","1.54164737370399e-05"
"768","bunk","V2","7.74658630567677e-06"
"769","bur","V2","1.54164737370399e-05"
"770","burden","V2","9.21153480506713e-05"
"771","Burm","V2","7.66988743136314e-08"
"772","burn","V2","9.97852354820344e-05"
"773","burned","V2","1.54164737370399e-05"
"774","burnt","V2","1.54164737370399e-05"
"775","burst","V2","1.54164737370399e-05"
"776","bury","V2","1.54164737370399e-05"
"777","bus","V2","0.00195589799387191"
"778","Bus","V2","5.37659108938556e-05"
"779","buse","V2","3.84261360311293e-05"
"780","buseiss","V2","2.3086361168403e-05"
"781","bush","V2","2.3086361168403e-05"
"782","busi[/unclear","V2","2.3086361168403e-05"
"783","business","V2","0.00040658073273656"
"784","busis","V2","0.000145804560070213"
"785","buss","V2","0.000352891520717018"
"786","Buss","V2","6.91056857565819e-05"
"787","bust","V2","4.60960234624924e-05"
"788","busted","V2","2.3086361168403e-05"
"789","busy","V2","3.07562485997662e-05"
"790","butter","V2","7.66988743136314e-08"
"791","button","V2","1.54164737370399e-05"
"792","buy","V2","0.000567648368795186"
"793","bye","V2","7.74658630567677e-06"
"794","C.d.d","V2","1.54164737370399e-05"
"795","C.M.T.C","V2","1.54164737370399e-05"
"796","C.o","V2","7.74658630567677e-06"
"797","C.O.","V2","6.91056857565819e-05"
"798","c***","V2","2.3086361168403e-05"
"799","cab","V2","6.91056857565819e-05"
"800","cacl","V2","7.74658630567677e-06"
"801","cact","V2","7.66988743136314e-08"
"802","cadet","V2","9.21153480506713e-05"
"803","cafe","V2","9.21153480506713e-05"
"804","cafeteria","V2","1.54164737370399e-05"
"805","caffee","V2","7.66988743136314e-08"
"806","cain","V2","1.54164737370399e-05"
"807","caint","V2","6.14357983252187e-05"
"808","cake","V2","3.84261360311293e-05"
"809","cal","V2","3.07562485997662e-05"
"810","calard","V2","7.74658630567677e-06"
"811","calisthenic","V2","2.3086361168403e-05"
"812","call","V2","0.00193288833157782"
"813","callar","V2","3.07562485997662e-05"
"814","callard","V2","1.54164737370399e-05"
"815","Callard","V2","1.54164737370399e-05"
"816","calm","V2","3.84261360311293e-05"
"817","Calulde","V2","7.74658630567677e-06"
"818","cam","V2","7.74658630567677e-06"
"819","Cam","V2","7.74658630567677e-06"
"820","camouflage","V2","2.3086361168403e-05"
"821","camp","V2","0.00628171450516072"
"822","Camp","V2","0.000199493772089755"
"823","camplife","V2","7.74658630567677e-06"
"824","camps","V2","0.000352891520717018"
"825","campus","V2","2.3086361168403e-05"
"826","campy","V2","7.74658630567677e-06"
"827","can","V2","0.00111221037642197"
"828","cance","V2","5.37659108938556e-05"
"829","cancer","V2","1.54164737370399e-05"
"830","cand","V2","3.07562485997662e-05"
"831","candidate","V2","7.66988743136314e-08"
"832","cando","V2","2.3086361168403e-05"
"833","cange","V2","7.74658630567677e-06"
"834","canget","V2","1.54164737370399e-05"
"835","canidate","V2","2.3086361168403e-05"
"836","cant","V2","0.000299202308697476"
"837","Cant","V2","3.07562485997662e-05"
"838","canteen","V2","7.66988743136314e-08"
"839","canteens","V2","2.3086361168403e-05"
"840","cap","V2","9.21153480506713e-05"
"841","Cap't","V2","7.74658630567677e-06"
"842","capable","V2","0.000368231295579744"
"843","capacity","V2","8.44454606193081e-05"
"844","capible","V2","7.74658630567677e-06"
"845","capicaty","V2","7.74658630567677e-06"
"846","capital","V2","2.3086361168403e-05"
"847","capitalist","V2","2.3086361168403e-05"
"848","caple","V2","1.54164737370399e-05"
"849","caps","V2","7.74658630567677e-06"
"850","capt","V2","7.6775573187945e-05"
"851","Capt","V2","7.66988743136314e-08"
"852","capt.","V2","1.54164737370399e-05"
"853","captain","V2","0.000237843209246571"
"854","Captains","V2","3.07562485997662e-05"
"855","captan","V2","1.54164737370399e-05"
"856","capten","V2","7.66988743136314e-08"
"857","captin","V2","7.66988743136314e-08"
"858","car","V2","0.00016114433493294"
"859","card","V2","7.74658630567677e-06"
"860","care","V2","0.00117356947587287"
"861","career","V2","6.14357983252187e-05"
"862","careful","V2","7.74658630567677e-06"
"863","carefule","V2","1.54164737370399e-05"
"864","careless","V2","2.3086361168403e-05"
"865","caring","V2","7.74658630567677e-06"
"866","carperate","V2","7.74658630567677e-06"
"867","carrier","V2","3.07562485997662e-05"
"868","carry","V2","0.000851434203755622"
"869","cartoon","V2","2.3086361168403e-05"
"870","cary","V2","7.74658630567677e-06"
"871","case","V2","0.00101250183981425"
"872","cases","V2","7.66988743136314e-08"
"873","cash","V2","2.3086361168403e-05"
"874","cashier","V2","7.74658630567677e-06"
"875","cast","V2","2.3086361168403e-05"
"876","caste","V2","1.54164737370399e-05"
"877","casts","V2","2.3086361168403e-05"
"878","casual","V2","5.37659108938556e-05"
"879","casualty","V2","3.07562485997662e-05"
"880","cat","V2","1.54164737370399e-05"
"881","catarpillar","V2","7.74658630567677e-06"
"882","catch","V2","0.000475609719618828"
"883","cate","V2","7.66988743136314e-08"
"884","cater","V2","1.54164737370399e-05"
"885","catle","V2","2.3086361168403e-05"
"886","cattle","V2","0.000191823884658392"
"887","caucasian","V2","1.54164737370399e-05"
"888","cauntry","V2","1.54164737370399e-05"
"889","caus","V2","6.14357983252187e-05"
"890","cause","V2","0.00164910249661739"
"891","causes","V2","5.37659108938556e-05"
"892","cavalry","V2","7.6775573187945e-05"
"893","Cavalry","V2","1.54164737370399e-05"
"894","cavarly","V2","7.74658630567677e-06"
"895","cave","V2","4.60960234624924e-05"
"896","cea","V2","2.3086361168403e-05"
"897","cease","V2","8.44454606193081e-05"
"898","cent","V2","0.000843764316324259"
"899","center","V2","0.000115125010344761"
"900","centr","V2","1.54164737370399e-05"
"901","central","V2","2.3086361168403e-05"
"902","century","V2","2.3086361168403e-05"
"903","certain","V2","0.00102784161467697"
"904","certificate","V2","5.37659108938556e-05"
"905","certin","V2","1.54164737370399e-05"
"906","cese","V2","7.66988743136314e-08"
"907","chach","V2","3.07562485997662e-05"
"908","chain","V2","3.07562485997662e-05"
"909","chaince","V2","1.54164737370399e-05"
"910","Chairman","V2","1.54164737370399e-05"
"911","challenge","V2","2.3086361168403e-05"
"912","chance","V2","0.00615899630625891"
"913","chance.","V2","7.74658630567677e-06"
"914","chanch","V2","1.54164737370399e-05"
"915","chanche","V2","1.54164737370399e-05"
"916","change","V2","0.00170279170863693"
"917","changer","V2","3.84261360311293e-05"
"918","channel","V2","4.60960234624924e-05"
"919","chanse","V2","3.84261360311293e-05"
"920","chant","V2","7.74658630567677e-06"
"921","chanze","V2","2.3086361168403e-05"
"922","chaos","V2","1.54164737370399e-05"
"923","character","V2","4.60960234624924e-05"
"924","characters","V2","7.74658630567677e-06"
"925","charge","V2","0.000253182984109297"
"926","Charity","V2","2.3086361168403e-05"
"927","chase","V2","2.3086361168403e-05"
"928","chat","V2","7.74658630567677e-06"
"929","cheap","V2","2.3086361168403e-05"
"930","cheaper","V2","7.74658630567677e-06"
"931","check","V2","0.000322211970991565"
"932","checker","V2","2.3086361168403e-05"
"933","cheek","V2","7.74658630567677e-06"
"934","cheerful","V2","3.84261360311293e-05"
"935","cheerfull","V2","1.54164737370399e-05"
"936","chemical","V2","2.3086361168403e-05"
"937","cherish","V2","2.3086361168403e-05"
"938","chest","V2","8.44454606193081e-05"
"939","chicago","V2","7.74658630567677e-06"
"940","chick","V2","2.3086361168403e-05"
"941","chicken","V2","0.000115125010344761"
"942","chickenshit","V2","2.3086361168403e-05"
"943","chief","V2","3.07562485997662e-05"
"944","child","V2","0.000682696680265633"
"945","childer","V2","7.66988743136314e-08"
"946","childish","V2","2.3086361168403e-05"
"947","chinese","V2","3.07562485997662e-05"
"948","ching","V2","2.3086361168403e-05"
"949","chip","V2","2.3086361168403e-05"
"950","Chip","V2","7.74658630567677e-06"
"951","chipper","V2","7.66988743136314e-08"
"952","chock","V2","1.54164737370399e-05"
"953","choice","V2","0.000184153997227029"
"954","choke","V2","7.66988743136314e-08"
"955","choose","V2","0.000276192646403387"
"956","chooseing","V2","2.3086361168403e-05"
"957","choosing","V2","3.84261360311293e-05"
"958","chose","V2","1.54164737370399e-05"
"959","chosen","V2","3.07562485997662e-05"
"960","chow","V2","3.84261360311293e-05"
"961","Chow","V2","7.74658630567677e-06"
"962","christian","V2","3.07562485997662e-05"
"963","Christianity","V2","7.74658630567677e-06"
"964","chummy","V2","2.3086361168403e-05"
"965","church","V2","0.000145804560070213"
"966","Church","V2","7.74658630567677e-06"
"967","ciazisan","V2","7.66988743136314e-08"
"968","cigarett","V2","1.54164737370399e-05"
"969","cigarette","V2","2.3086361168403e-05"
"970","cin","V2","2.3086361168403e-05"
"971","cinch","V2","3.84261360311293e-05"
"972","cinter","V2","7.66988743136314e-08"
"973","circle","V2","6.91056857565819e-05"
"974","circular","V2","3.07562485997662e-05"
"975","circumstance","V2","0.000168814222364303"
"976","circumstances","V2","7.66988743136314e-08"
"977","Cit","V2","1.54164737370399e-05"
"978","cite","V2","7.66988743136314e-08"
"979","cities","V2","7.74658630567677e-06"
"980","Citisen","V2","7.66988743136314e-08"
"981","citizen","V2","0.000736385892285175"
"982","citizens","V2","1.54164737370399e-05"
"983","citizenship","V2","3.07562485997662e-05"
"984","citizon","V2","1.54164737370399e-05"
"985","city","V2","0.000253182984109297"
"986","City","V2","3.07562485997662e-05"
"987","cityson","V2","7.66988743136314e-08"
"988","citzen","V2","5.37659108938556e-05"
"989","cival","V2","3.07562485997662e-05"
"990","civic","V2","1.54164737370399e-05"
"991","civil","V2","0.000245513096677934"
"992","civilain","V2","2.3086361168403e-05"
"993","civilan","V2","4.60960234624924e-05"
"994","civilian","V2","0.00194055821900919"
"995","civilians","V2","5.37659108938556e-05"
"996","civilization","V2","9.97852354820344e-05"
"997","civilize","V2","3.07562485997662e-05"
"998","civilized","V2","8.44454606193081e-05"
"999","civillian","V2","5.37659108938556e-05"
"1000","Civillian","V2","2.3086361168403e-05"
"1001","civis","V2","7.74658630567677e-06"
"1002","Civization","V2","3.07562485997662e-05"
"1003","civlite","V2","7.74658630567677e-06"
"1004","claim","V2","0.00013813467263885"
"1005","clarify","V2","2.3086361168403e-05"
"1006","clash","V2","3.84261360311293e-05"
"1007","clasis","V2","7.74658630567677e-06"
"1008","class","V2","0.000375901183011107"
"1009","classification","V2","6.91056857565819e-05"
"1010","Classification","V2","2.3086361168403e-05"
"1011","classify","V2","3.07562485997662e-05"
"1012","clause","V2","3.07562485997662e-05"
"1013","clay","V2","7.74658630567677e-06"
"1014","clea","V2","3.07562485997662e-05"
"1015","clean","V2","0.000360561408148381"
"1016","cleaner","V2","5.37659108938556e-05"
"1017","cleaning","V2","1.54164737370399e-05"
"1018","clear","V2","0.000153474447501576"
"1019","clearer","V2","1.54164737370399e-05"
"1020","clener","V2","2.3086361168403e-05"
"1021","clerical","V2","1.54164737370399e-05"
"1022","clerk","V2","9.21153480506713e-05"
"1023","clhand","V2","7.66988743136314e-08"
"1024","click","V2","1.54164737370399e-05"
"1025","climate","V2","2.3086361168403e-05"
"1026","climates","V2","7.74658630567677e-06"
"1027","climb","V2","2.3086361168403e-05"
"1028","clinit","V2","7.66988743136314e-08"
"1029","clique","V2","3.07562485997662e-05"
"1030","clo","V2","1.54164737370399e-05"
"1031","clock","V2","6.91056857565819e-05"
"1032","clorded","V2","1.54164737370399e-05"
"1033","close","V2","0.000460269944756102"
"1034","closed","V2","1.54164737370399e-05"
"1035","closer","V2","0.000130464785207487"
"1036","closest","V2","1.54164737370399e-05"
"1037","closing","V2","2.3086361168403e-05"
"1038","clostest","V2","1.54164737370399e-05"
"1039","clot","V2","2.3086361168403e-05"
"1040","clothe","V2","2.3086361168403e-05"
"1041","clothed","V2","1.54164737370399e-05"
"1042","clothes","V2","0.000191823884658392"
"1043","clothing","V2","6.91056857565819e-05"
"1044","clould","V2","7.74658630567677e-06"
"1045","clousion","V2","2.3086361168403e-05"
"1046","club","V2","0.000629007468246091"
"1047","Club","V2","1.54164737370399e-05"
