"id","gender","degree_highest","date_enter_job_market"
31395689,NA,NA,1985-09-01
31388493,"male","bachelor",2003-01-01
31395514,"male","master",1991-01-01
35298819,"male",NA,2001-05-01
31396445,"male","master",1998-04-01
36720576,"male",NA,2010-06-01
65295299,"male","bachelor",1975-01-01
31381891,"male","bachelor",2001-01-01
65309136,"female",NA,2008-08-01
36735895,"male",NA,1982-01-01
36802962,"male",NA,2004-12-01
36758140,"male",NA,2013-01-01
20350042,"male","master",NA
20391182,"male",NA,1987-03-01
20346229,NA,"master",1992-10-01
20363664,NA,NA,1971-01-01
20374707,"male","bachelor",1995-02-01
20372490,"male",NA,1981-01-01
31396610,"male","master",2002-04-01
20400881,"male","master",1991-01-01
36814233,NA,"master",1982-09-01
65372087,"male","master",1982-01-01
65399300,"male","bachelor",1998-05-01
31450434,"male","master",1998-01-01
20389268,"male","master",1961-07-01
36791861,"female",NA,2004-05-01
20436013,"male","bachelor",1979-01-01
20437731,NA,NA,2002-12-01
31453316,"male","master",2009-04-01
65325501,"male","highschool",2009-03-01
36829969,NA,NA,1991-01-01
36805305,"male",NA,1983-04-01
36854498,"female","bachelor",2008-10-01
65391624,"male",NA,2005-01-01
65357882,"male",NA,1997-01-01
65357436,"male","bachelor",1995-09-01
22483918,NA,NA,1985-01-01
22481500,"male",NA,1981-01-01
65323390,"male",NA,2000-09-01
20365191,"male","master",2001-01-01
20467158,"male","others",1976-02-01
20447895,"male","bachelor",1972-01-01
32535072,"male",NA,2012-11-01
20398873,"male",NA,1981-08-01
22446033,"male","master",1997-03-01
32387449,"male","bachelor",1986-05-01
22483479,"male","doctor",1988-06-01
32485056,"male","master",2012-01-01
65366927,"male",NA,1998-07-01
20482824,"female","master",1984-05-01
22484695,"male","master",1987-01-01
42116902,"female","master",1997-11-01
65340288,"male",NA,1988-01-01
36822415,"male",NA,1987-03-01
22480736,"male",NA,2003-06-01
32469667,NA,NA,2013-06-01
20435312,"female","bachelor",1997-06-01
32413223,"male","master",1990-08-01
32484873,"male","highschool",1984-12-01
32568023,"male","master",1990-01-01
32535711,"female","bachelor",2002-01-01
20436412,NA,"master",2008-01-01
32568594,NA,NA,1999-11-01
20457924,"male","highschool",2002-06-01
20437714,"male","bachelor",1981-05-01
20464242,"male",NA,1975-01-01
32594373,NA,NA,2014-11-01
42365421,"male","doctor",1986-01-01
44772912,"male",NA,1985-01-01
32594853,"male","others",1977-01-01
32409733,"male",NA,2002-01-01
32606145,"male","master",NA
31892338,NA,NA,1988-01-01
42373358,"male","bachelor",1985-07-01
42119766,"female","bachelor",2004-10-01
31883484,"male",NA,1982-01-01
42370178,"female","master",2009-05-01
31864090,"male","bachelor",2003-09-01
32557925,"female","bachelor",1989-01-01
42412975,"male",NA,2005-01-01
42365831,"female",NA,2010-01-01
32473011,"female","bachelor",1994-02-01
32630820,"male","master",2014-03-01
41977036,"male",NA,2008-08-01
65399443,"male","others",2003-10-01
41566709,"male","master",1998-01-01
42402781,"male",NA,2010-01-01
32593751,"male",NA,1996-07-01
22474150,"male",NA,1994-06-01
32385566,"male","others",2007-11-01
42371931,"male","associate",2005-03-01
32514765,"male",NA,2008-01-01
44774031,"male","others",2002-01-01
32520918,"female","bachelor",2005-01-01
41581954,"male",NA,1981-03-01
41589619,NA,"bachelor",2005-05-01
31865531,NA,"master",2011-01-01
32582064,"male","highschool",2010-01-01
41589067,"female",NA,2013-01-01
22488045,"female",NA,1986-04-01
22484730,"male","associate",1978-01-01
22459326,"male",NA,2000-01-01
22479346,"male",NA,2000-01-01
32488728,NA,"bachelor",2013-01-01
32543491,"male","master",1992-09-01
32695110,"male",NA,2006-07-01
41582117,"male",NA,2013-06-01
44840035,NA,"bachelor",1999-06-01
32580057,NA,"certificate",1999-02-01
32548210,"male","master",2001-05-01
32511181,"male","master",1985-08-01
44805325,"male",NA,1999-07-01
41577094,"male",NA,2006-01-01
42402671,"male",NA,1985-03-01
32488833,NA,"master",1994-01-01
32582931,"male",NA,2008-06-01
5035036,"male","bachelor",2008-03-01
5350507,NA,NA,2000-05-01
5034986,NA,NA,1978-01-01
5034958,"male","doctor",1982-02-01
5022133,"female",NA,1998-02-01
5034938,"male","master",2006-01-01
5036362,"male","bachelor",1986-04-01
5359051,"male",NA,1988-04-01
5360641,"female",NA,1996-01-01
5338882,"male",NA,1967-01-01
5350792,"male",NA,1998-01-01
5036831,"male","master",2003-12-01
5369288,"male","bachelor",1975-11-01
32499126,"male","master",NA
43285571,NA,NA,2000-05-01
65366122,"male",NA,2007-01-01
22465215,NA,"bachelor",1987-06-01
42783829,"male",NA,2008-01-01
31895022,"male",NA,2000-04-01
32441008,"male","master",1985-01-01
44359705,"male",NA,1981-01-01
32596228,"male",NA,2003-06-01
42376486,"female",NA,1996-03-01
32677291,"female",NA,NA
42371055,"male",NA,2002-01-01
42763254,"male","bachelor",1997-09-01
43285918,"male",NA,1971-06-01
44837069,"female","highschool",2014-08-01
44796187,"male","bachelor",1979-01-01
42369199,"male",NA,2013-01-01
32618934,"male",NA,1977-02-01
39280561,"male",NA,2006-12-01
32496440,"male",NA,1997-01-01
43893487,"male",NA,2003-05-01
32524618,"male",NA,2008-01-01
32483672,NA,"master",1997-01-01
32447960,"male",NA,2005-01-01
32658433,"female","others",1990-01-01
32631642,NA,NA,1986-10-01
32603538,NA,NA,2003-04-01
31875983,NA,"bachelor",2006-01-01
32648695,NA,NA,1992-03-01
32671301,"male",NA,2005-05-01
32617710,"male","master",1994-01-01
32627748,"female","master",1996-01-01
41572874,"male","doctor",2005-01-01
32604413,"male","bachelor",2012-07-01
44822762,"male",NA,NA
41583549,"male",NA,1983-02-01
32661464,"male","bachelor",2004-01-01
30772147,"male","bachelor",2006-01-01
36529256,"female","bachelor",2009-09-01
30773282,"male",NA,2009-10-01
32671994,"male","master",1995-01-01
32634100,NA,NA,2013-06-01
44379717,"male","master",1980-09-01
32669833,NA,"bachelor",2009-05-01
36370303,"male",NA,2011-06-01
32693514,"female","others",2000-03-01
43895110,"female","master",2000-11-01
36586513,"male",NA,1990-01-01
20381384,NA,NA,1978-01-01
36585492,"male","master",2000-01-01
30948179,"male","highschool",2007-06-01
34148001,"female",NA,2000-03-01
32664728,"male","bachelor",1993-12-01
44385258,"female","doctor",2012-05-01
36677244,"male",NA,2003-01-01
44386866,"male","master",2003-07-01
32753744,"male",NA,2012-07-01
34147822,"male","bachelor",1979-08-01
34150461,NA,NA,2004-03-01
32710330,"female",NA,2003-05-01
32717409,"male",NA,1984-01-01
32724209,"male",NA,1999-10-01
32735921,"male",NA,2000-05-01
34119667,"male",NA,1985-01-01
34144473,"male","master",1985-01-01
36886433,"male",NA,1999-09-01
32405739,"male",NA,2002-08-01
32520888,"male","bachelor",1996-04-07
42356123,"male","bachelor",2001-02-01
32714515,"male","others",2010-12-01
41571238,"female","master",2000-01-01
44800221,"male",NA,1989-03-01
32580035,"female",NA,2008-01-01
70515608,"male","master",2007-11-01
32706679,"male","master",1992-01-01
32620662,"male","bachelor",1992-02-01
34224984,"male","bachelor",1995-01-01
32552108,"male","bachelor",2008-05-01
34166532,"male","highschool",2012-01-01
34205438,"female",NA,1996-09-01
32751303,"male","master",2004-07-01
34146992,"female",NA,2003-03-01
33718381,"female","master",2004-01-01
45099812,"male","associate",2008-01-01
45467631,"male","master",2004-01-01
45474240,"female",NA,2012-04-01
71024879,"female","master",1997-01-01
45473806,"male",NA,1983-04-01
33735585,"male","master",1993-01-01
51952213,"male",NA,1982-08-01
50483622,"male","doctor",1992-01-01
33696828,NA,NA,1998-01-01
33758532,"male","master",1987-06-01
51238288,"male",NA,1989-01-01
33729428,"male","others",2007-06-01
33740921,"male","bachelor",1998-08-25
51254157,"female","others",2003-08-01
51937995,"female","others",2008-10-01
53111514,"male",NA,1992-01-01
53101261,"male","bachelor",2007-01-01
33684698,"male","master",1988-06-01
34166439,"male",NA,2003-05-01
71023605,NA,"master",2010-01-01
53141556,"male","master",1999-05-01
53822487,"female","master",1987-01-01
53379976,"male","master",1980-01-01
53374962,"female",NA,2007-06-01
50484199,"female","others",2001-11-01
53393562,"female","master",2013-12-01
53377080,"male","doctor",1976-09-01
51948072,"male","others",1986-01-01
53141800,"male",NA,2005-08-01
53142339,"male",NA,2012-05-01
52222611,"male","master",2014-01-01
50485156,"female","associate",2014-01-01
53391305,"male","others",1986-01-01
53140322,"male",NA,NA
53367251,"male","master",2006-01-01
52233916,"male","doctor",1976-09-01
51950143,"male",NA,1976-09-10
53138794,"male",NA,2015-09-01
53404676,"male","bachelor",2006-09-01
52228049,"female","bachelor",2004-01-01
53404836,"male","others",2004-01-01
51961907,"male",NA,2009-05-01
51961660,"male",NA,2005-01-01
53133759,"male",NA,1998-03-17
52702124,"male","bachelor",1996-01-01
52699862,"female",NA,2003-03-10
52698058,"male","master",2006-01-01
53872271,"male","bachelor",1991-10-01
53894620,"male","master",2006-01-01
52232335,"male",NA,2010-01-01
53879687,"female","bachelor",2001-08-01
52231341,"male","master",1985-01-01
53871475,"female",NA,2006-01-01
53886362,"male",NA,1994-01-01
52709082,"male","others",1999-09-01
52242519,"male","bachelor",2011-12-01
53866593,"male","associate",1999-03-01
52247917,"female",NA,2000-01-01
52260014,"female",NA,1998-03-01
53831716,"male","master",2002-06-01
53892829,"male",NA,1980-06-01
56502284,"male",NA,1990-02-01
56500914,"male",NA,1990-02-01
19235002,"male","others",1976-01-01
52989128,"male","doctor",1987-06-01
56223748,"male",NA,2008-02-01
52252276,"male","bachelor",2008-08-01
56191436,"male","master",2006-01-01
56511484,"male",NA,2004-05-01
56505210,NA,NA,2012-01-01
55375822,"male",NA,2002-03-01
52690965,"male",NA,1998-09-01
52698117,"male","bachelor",2010-06-01
56196225,"male",NA,1998-03-01
5348092,NA,"master",1998-01-01
5352942,"female","master",2003-07-01
6671481,"male",NA,1980-01-01
5393850,"male",NA,2007-07-01
5371104,"female",NA,1980-05-01
5375391,"female","associate",1970-06-01
6676633,"female","bachelor",2002-06-01
6844838,"male","bachelor",2002-01-01
6679275,"female","bachelor",2008-06-01
1004456,"male",NA,1982-12-18
1131662,"male","others",1997-01-01
1130397,"male","doctor",1994-01-01
958136,"male","master",1998-06-01
1120753,"male","master",1984-01-01
920723,"male","master",2004-03-01
1142286,"male",NA,2000-01-01
6680936,"male",NA,2003-01-01
5340515,"female",NA,2002-04-01
5036974,"male","master",1975-01-01
5034873,"female",NA,1993-01-01
6669706,"male","master",1995-01-01
57192869,"male","others",2005-08-01
57245844,"male",NA,1980-09-01
57215177,"male","master",1986-01-01
57172266,"male","master",1999-04-01
56220130,"male",NA,1980-01-01
56220689,"male",NA,2001-07-01
57198730,"male","bachelor",1995-09-01
57236912,"female","master",1998-01-01
57233950,"male",NA,2003-08-01
56518280,"female","bachelor",2001-01-01
57285163,"male",NA,2009-11-01
57167664,"female",NA,2009-10-01
56518390,"male",NA,1978-12-01
57170167,"female","master",1997-11-01
57197710,"male","bachelor",1995-09-01
36439489,"female","master",1983-01-01
57221655,NA,NA,1980-01-01
36431361,"female","master",1983-01-01
24334648,"male",NA,1973-01-01
57320949,"male",NA,1994-03-01
57286170,"female","master",1977-01-01
36391874,NA,"bachelor",2011-06-01
57314431,"female","others",1989-04-01
36441685,"female",NA,2015-11-01
57238149,"male",NA,1982-01-01
30313520,"female","highschool",1998-03-01
58478185,"male","master",1990-10-01
57352227,"male","bachelor",1993-08-01
30363919,"male","highschool",2007-06-01
30341147,NA,NA,2004-11-01
30338652,"male","master",1984-01-01
57338946,"male",NA,2005-12-01
57296292,"female","master",2007-01-01
30334560,NA,NA,2004-11-01
30352770,NA,NA,2002-01-01
30370757,"male",NA,2004-05-01
58512148,"male","master",2000-01-01
57329373,"male","master",1983-01-01
58485887,"male","others",2014-11-01
58474160,"male","master",1992-02-22
57395496,"male","master",2000-06-01
57391653,"female",NA,1982-01-01
57408828,"male","others",2004-07-01
57357282,"male","master",NA
58514773,"male","bachelor",2002-01-01
57394905,"male",NA,1995-09-01
58486026,"male","master",1981-01-01
57371557,NA,NA,1968-06-01
57493737,"male","highschool",1983-03-01
57456807,NA,"bachelor",1997-08-01
57464713,"male",NA,2007-01-01
57422277,"female",NA,1996-11-01
57445549,"male","master",1983-01-01
57555210,"male","others",1981-01-01
57491904,"male","bachelor",1996-06-01
57531305,"female",NA,1974-01-01
57512448,"male",NA,1983-01-01
60559284,"female","master",2008-10-01
57488088,"male",NA,1968-01-01
57499568,"male","associate",2007-09-01
57497227,"male","others",1990-11-01
57499348,"male",NA,1969-06-01
57551352,"female",NA,2000-10-01
57516934,"male",NA,1988-01-01
57496346,"female",NA,1986-11-01
18763556,"female","master",2009-01-01
18763958,"male","master",1996-06-01
18767112,"male","bachelor",1991-01-01
18775241,"male","others",2007-09-01
18759476,"male",NA,2007-10-01
18760430,"male",NA,1979-07-01
18753694,"male","bachelor",2003-01-01
63179257,"male","certificate",2002-01-01
63158062,"female",NA,2001-06-01
18740384,"female",NA,2010-11-01
60555155,"female","bachelor",2010-01-01
35272952,"male",NA,1989-11-01
18743746,"female","master",2006-01-01
18758777,NA,"others",2007-09-01
35371507,"male",NA,2002-01-01
57556591,"male",NA,1985-01-01
35370355,"male",NA,2001-01-01
35368713,"female","master",2009-05-01
35372925,"male",NA,1988-07-01
35375229,"male","certificate",2005-06-01
41994164,"male",NA,1986-01-01
36894386,"male",NA,1995-09-01
36885505,"male",NA,2013-01-01
42040015,"female",NA,2005-01-01
18771193,"male",NA,1993-01-01
36878055,"male",NA,1994-01-01
63154625,"male",NA,1986-03-01
63148410,"female","bachelor",2008-01-01
36866239,"male","highschool",1988-01-01
36863210,"male",NA,1985-01-01
36869179,"female",NA,2001-08-01
36823749,"male",NA,2001-01-01
36819561,NA,"certificate",2012-06-01
63176228,"male",NA,2002-01-01
41992258,"male",NA,2011-09-01
41995647,"male",NA,1976-06-01
65425566,"male","master",2006-07-01
42062319,"male","others",2006-01-01
42063802,"male","others",1991-03-01
42060841,"male","others",1991-01-01
42034725,"male",NA,1986-05-01
63194020,"female","master",1981-01-01
65452893,"male","bachelor",2009-06-01
65442155,"male",NA,2010-03-01
65444409,"male","bachelor",2000-10-01
36903410,"male",NA,1993-04-01
42009085,"male","highschool",2008-02-01
65412097,"male","master",1993-02-01
63215389,"male",NA,1999-08-01
67096200,NA,NA,2003-12-01
67098752,"female",NA,1986-06-01
30976407,"male",NA,2008-10-01
65463920,"male",NA,1993-01-01
30987181,"female","bachelor",2002-02-01
30985457,"male","associate",1982-06-01
42047587,"male","bachelor",2000-05-01
61518556,"male","master",1999-01-01
30980753,"female","master",2011-06-01
30999815,"male","master",2000-01-01
30974931,"male",NA,2003-01-01
65428342,"male","master",1998-01-01
42081525,"female","bachelor",2010-01-01
65426990,NA,NA,1985-01-01
67088947,"female","bachelor",1987-01-01
66034742,NA,"others",2001-09-01
65452264,"male","bachelor",2008-01-01
67092409,NA,NA,2013-01-01
67191744,NA,"master",2006-08-01
30983096,"male",NA,1985-01-01
65442388,"male",NA,1997-01-01
67111561,"male",NA,1997-03-01
67100892,"male",NA,2003-01-01
67080138,"male",NA,1997-01-01
67103609,"female","bachelor",2004-01-01
62342529,"male",NA,1996-10-01
67087731,"female",NA,2004-01-01
8310574,"male","master",1982-01-01
979448,NA,"master",2007-04-01
1110599,"male","bachelor",1991-07-01
1129761,"male",NA,1986-03-01
2870057,"female","bachelor",2003-02-01
2855937,NA,"master",2004-05-01
6701548,"male",NA,1986-02-01
6699439,"male","master",1999-08-01
2857834,NA,"bachelor",1989-11-01
42087794,NA,"master",1997-01-01
63190982,"female","master",2011-01-01
67167056,"female","others",1997-09-01
62342600,"male",NA,NA
30981252,"female",NA,2012-01-01
66808399,"male",NA,2014-07-01
61517649,"male","doctor",1981-01-01
63575734,"male",NA,1987-01-01
30988930,"male",NA,2006-05-01
63202663,"male",NA,2013-09-01
66809628,NA,"master",2010-04-01
63213793,NA,"master",1995-01-01
66794354,NA,"bachelor",2007-01-01
66792661,"male",NA,1993-01-01
63211614,"male",NA,2009-02-01
62339417,"male",NA,2010-11-07
66033702,"female","master",1987-01-01
64351732,"male","bachelor",2010-01-01
62322314,"male","bachelor",2008-11-01
64343286,"male","bachelor",2001-06-01
66028625,NA,NA,2006-09-01
66898559,"male","master",2004-01-01
63571880,"female",NA,1995-11-01
64321130,"male","master",2014-10-01
63573560,"male","highschool",2006-06-01
66829578,"male","master",2005-05-01
63563558,"male","master",1994-11-01
66818676,"male","doctor",1971-06-01
66855485,"male","master",2004-01-01
66889876,"female",NA,1996-08-01
64347677,"female","master",2007-08-01
66893641,"male",NA,2011-08-01
66852216,"male",NA,2010-02-01
64331103,"male","master",1990-01-01
64319775,"male","master",2001-01-01
66853945,"male",NA,1996-01-01
63214811,"male",NA,2013-12-01
66837046,"female",NA,1998-06-01
66863626,"male",NA,1987-01-01
66879246,"male",NA,2011-08-01
66831215,"male","master",2001-06-01
66901553,"male","others",1996-01-01
64795835,"male",NA,1990-01-01
64339967,"female","bachelor",1976-09-13
66841882,"male","bachelor",1977-01-01
66845348,"male","master",2000-04-01
45095033,"male",NA,2013-01-01
66915872,"female",NA,2001-10-01
66840603,"male","others",2006-08-01
20492372,"male","master",2000-01-01
66845872,NA,NA,1968-06-01
66847814,"male","master",NA
45085973,"male",NA,1996-01-01
45497314,"male",NA,1992-01-01
45105248,"male","bachelor",1990-12-01
45088647,"female","master",1988-08-01
45083943,NA,"master",2010-02-01
45460980,"male","master",1999-05-01
66923631,"male",NA,2003-11-01
45472496,"male","master",1980-01-01
66889459,"female","bachelor",2002-06-01
20495646,"male","bachelor",1986-01-01
20524977,"male",NA,1990-01-01
20520080,NA,NA,1999-11-01
20521531,"male",NA,1971-01-01
20497132,NA,"others",1983-07-01
20493890,"male",NA,2003-05-01
20511715,"male","master",1984-11-01
