"state","year","per_change","11","13","15","17","19","21","23","25","27","29","31","33","35","37","39","41","43","45","47","49","51","53","55","<NA>"
"West Virginia",2014,-76.07,"8.90","3.42","4.72","3.14","0.95","1.37","0.50","4.45","3.40","13.55","3.02","1.18","3.57","1.55","1.67","15.18","9.33","0.10","1.48","3.50","2.92","9.22","0.26","2.60"
"West Virginia",2015,-79.07,"8.33","4.44","5.29","2.42","1.00","1.18","0.33","2.11","2.65","17.93","2.88","1.41","3.13","1.16","1.26","15.16","9.27","0.06","1.17","2.88","1.65","11.85","0.20","2.25"
"West Virginia",2016,-73.54,"8.23","4.04","4.73","1.93","0.96","1.30","0.26","1.48","1.99","19.71","2.72","0.97","3.26","1.17","1.15","15.06","8.61","0.06","1.10","2.77","2.41","13.44","0.16","2.47"
"West Virginia",2017,-77.03,"6.88","2.77","3.66","1.85","0.64","0.86","0.20","1.75","1.82","22.07","2.30","0.98","2.95","1.06","1.08","14.60","6.73","0.05","0.96","2.53","1.89","20.23","0.20","1.94"
"West Virginia",2018,-82.64,"7.34","3.29","4.69","2.57","0.67","0.87","0.36","2.19","2.22","23.04","2.27","0.97","3.88","1.76","2.41","11.96","7.59","0.07","1.40","3.08","2.09","13.09","0.11","2.07"
"West Virginia",2019,-83.22,"7.38","4.00","4.87","2.68","0.72","1.07","0.33","2.72","2.05","15.32","2.49","1.09","3.28","1.75","1.15","9.30","6.39","0.09","1.34","3.10","1.90","24.66","0.21","2.12"
"Wisconsin",2010,-72.28,"11.31","6.28","11.52","3.93","1.03","1.10","0.68","3.08","2.45","15.04","2.85","0.72","2.35","1.14","1.53","11.12","9.26","0.07","0.89","3.19","4.02","4.25","0.04","2.15"
"Wisconsin",2011,-68.9,"11.91","6.49","10.51","4.77","1.02","1.08","0.57","3.05","2.04","12.15","2.58","0.71","2.02","1.32","1.31","10.75","9.72","0.08","1.14","3.49","5.74","5.28","0.05","2.23"
"Wisconsin",2012,-75.03,"11.36","6.40","9.81","5.11","1.37","1.24","0.76","3.72","2.28","12.95","2.35","0.75","2.25","1.36","1.58","9.70","9.43","0.09","1.01","3.33","5.62","4.87","0.08","2.58"
"Wisconsin",2013,-69.97,"10.75","6.61","8.22","4.15","1.10","1.15","0.74","2.78","2.44","11.23","2.59","0.79","3.13","1.39","2.06","11.12","11.10","0.10","1.26","3.40","5.25","5.56","0.11","2.98"
"Wisconsin",2014,-73.28,"9.99","6.20","8.15","3.94","1.21","1.16","0.66","2.61","2.41","9.85","2.27","0.82","3.09","1.67","2.27","11.13","10.76","0.11","1.83","3.71","5.44","7.66","0.12","2.95"
"Wisconsin",2015,-77.87,"10.34","6.69","8.54","4.01","1.12","1.04","0.41","1.77","2.27","13.36","2.31","1.00","2.69","1.07","1.83","11.21","10.81","0.09","1.48","3.28","4.34","7.65","0.08","2.62"
"Wisconsin",2016,-69.55,"9.18","6.18","6.85","3.63","1.07","1.00","0.33","1.63","1.85","12.71","2.23","0.96","3.44","1.32","1.45","11.44","10.78","0.08","1.60","3.45","5.75","10.26","0.07","2.72"
"Wisconsin",2017,-74.81,"9.18","5.66","7.51","3.56","1.01","0.84","0.32","1.53","2.10","14.51","2.11","0.87","3.28","1.15","1.07","11.35","10.67","0.07","1.38","3.02","5.55","10.49","0.09","2.67"
"Wisconsin",2018,-71.77,"8.93","5.68","8.12","3.44","0.88","0.91","0.37","2.11","1.94","11.68","2.02","0.93","4.15","1.70","2.43","10.65","10.35","0.10","1.44","3.64","6.07","9.63","0.06","2.79"
"Wisconsin",2019,-67,"8.88","5.48","7.63","3.33","0.90","1.03","0.40","2.17","1.89","11.06","2.25","0.90","4.91","2.12","2.31","9.82","9.79","0.09","1.73","3.65","6.04","10.64","0.07","2.91"
"Wyoming",2010,-78.63,"10.45","2.70","2.80","2.89","1.37","1.12","0.51","1.75","2.87","25.40","3.38","0.86","3.15","1.48","0.85","12.06","7.90","0.23","2.84","5.81","2.15","5.47","0.20","1.72"
"Wyoming",2011,-79.12,"12.71","2.75","3.73","4.52","1.66","1.04","0.29","2.09","2.82","16.16","2.30","1.20","2.93","1.52","1.12","12.47","8.48","0.19","3.08","6.55","2.90","7.15","0.06","2.26"
"Wyoming",2012,-79.67,"10.39","3.47","4.40","3.83","1.65","1.37","0.50","3.21","3.13","17.91","2.43","1.22","3.32","1.41","1.65","9.93","9.30","0.16","2.89","5.93","3.02","6.15","0.18","2.57"
"Wyoming",2013,-75.52,"10.89","3.22","3.72","4.46","1.55","1.51","0.55","2.63","3.18","14.82","1.96","1.51","3.63","1.47","1.31","10.34","10.05","0.12","2.96","5.73","2.72","8.31","0.36","3.00"
"Wyoming",2014,-76.01,"8.71","3.58","4.32","4.35","2.29","1.41","0.36","2.64","3.15","12.62","1.83","1.07","3.61","1.47","1.33","11.97","9.01","0.23","3.44","6.02","3.10","10.50","0.32","2.67"
"Wyoming",2015,-75.02,"8.59","3.71","2.93","3.51","1.64","1.78","0.40","2.28","2.64","20.35","1.85","1.46","3.42","1.34","1.16","12.17","8.40","0.13","3.48","4.75","1.98","9.30","0.25","2.48"
"Wyoming",2016,-68.53,"7.30","3.28","2.83","1.50","1.53","1.57","0.32","1.86","2.32","22.86","1.57","0.99","3.85","1.10","1.09","14.79","6.80","0.16","2.26","3.22","2.10","14.74","0.29","1.67"
"Wyoming",2017,-72.05,"6.82","2.83","2.23","1.99","1.16","0.82","0.45","2.16","2.01","29.85","1.69","0.92","4.02","1.14","0.96","13.37","6.98","0.23","1.93","3.50","2.42","10.18","0.18","2.16"
"Wyoming",2018,-78.13,"7.46","3.36","3.21","2.91","1.36","0.98","0.64","2.19","2.09","27.22","1.80","0.96","4.10","1.84","2.43","10.36","7.45","0.17","2.76","4.14","1.95","8.63","0.16","1.83"
"Wyoming",2019,-81.16,"8.64","3.52","4.38","2.97","1.22","1.08","0.45","2.13","2.06","16.89","1.79","1.35","4.89","1.84","1.34","9.24","7.78","0.17","3.29","4.69","2.32","15.57","0.30","2.10"
