"State","date","Year","Month","jolts","bgt","per_change","Month2","time"
"Kentucky","2011-08",2011,8,50000,15448,-69.104,"08",2011-08-01
"Kentucky","2011-09",2011,9,56000,9983,-82.1732142857143,"09",2011-09-01
"Kentucky","2012-01",2012,1,55000,13713,-75.0672727272727,"01",2012-01-01
"Kentucky","2012-10",2012,10,53000,10397,-80.3830188679245,"10",2012-10-01
"Kentucky","2012-11",2012,11,54000,8828,-83.6518518518519,"11",2012-11-01
"Kentucky","2012-12",2012,12,54000,10475,-80.6018518518518,"12",2012-12-01
"Kentucky","2012-02",2012,2,52000,15287,-70.6019230769231,"02",2012-02-01
"Kentucky","2012-03",2012,3,52000,15848,-69.5230769230769,"03",2012-03-01
"Kentucky","2012-04",2012,4,54000,14435,-73.2685185185185,"04",2012-04-01
"Kentucky","2012-05",2012,5,59000,11013,-81.3338983050847,"05",2012-05-01
"Kentucky","2012-06",2012,6,60000,9839,-83.6016666666667,"06",2012-06-01
"Kentucky","2012-07",2012,7,58000,18142,-68.7206896551724,"07",2012-07-01
"Kentucky","2012-08",2012,8,56000,8244,-85.2785714285714,"08",2012-08-01
"Kentucky","2012-09",2012,9,54000,20151,-62.6833333333333,"09",2012-09-01
"Kentucky","2013-01",2013,1,51000,15029,-70.5313725490196,"01",2013-01-01
"Kentucky","2013-10",2013,10,52000,18004,-65.3769230769231,"10",2013-10-01
"Kentucky","2013-11",2013,11,51000,18452,-63.8196078431373,"11",2013-11-01
"Kentucky","2013-12",2013,12,51000,18936,-62.8705882352941,"12",2013-12-01
"Kentucky","2013-02",2013,2,49000,11945,-75.6224489795918,"02",2013-02-01
"Kentucky","2013-03",2013,3,50000,13579,-72.842,"03",2013-03-01
"Kentucky","2013-04",2013,4,55000,9525,-82.6818181818182,"04",2013-04-01
"Kentucky","2013-05",2013,5,58000,12797,-77.9362068965517,"05",2013-05-01
"Kentucky","2013-06",2013,6,59000,18909,-67.9508474576271,"06",2013-06-01
"Kentucky","2013-07",2013,7,54000,20565,-61.9166666666667,"07",2013-07-01
"Kentucky","2013-08",2013,8,52000,23759,-54.3096153846154,"08",2013-08-01
"Kentucky","2013-09",2013,9,50000,18307,-63.386,"09",2013-09-01
"Kentucky","2014-01",2014,1,47000,22089,-53.0021276595745,"01",2014-01-01
"Kentucky","2014-10",2014,10,87000,22784,-73.8114942528736,"10",2014-10-01
"Kentucky","2014-11",2014,11,80000,15113,-81.10875,"11",2014-11-01
"Kentucky","2014-12",2014,12,77000,15187,-80.2766233766234,"12",2014-12-01
"Kentucky","2014-02",2014,2,49000,23693,-51.6469387755102,"02",2014-02-01
"Kentucky","2014-03",2014,3,53000,20632,-61.0716981132076,"03",2014-03-01
"Kentucky","2014-04",2014,4,62000,22987,-62.9241935483871,"04",2014-04-01
"Kentucky","2014-05",2014,5,67000,23871,-64.3716417910448,"05",2014-05-01
"Kentucky","2014-06",2014,6,70000,19991,-71.4414285714286,"06",2014-06-01
"Kentucky","2014-07",2014,7,75000,15809,-78.9213333333333,"07",2014-07-01
"Kentucky","2014-08",2014,8,82000,22691,-72.3280487804878,"08",2014-08-01
"Kentucky","2014-09",2014,9,86000,25177,-70.7244186046512,"09",2014-09-01
"Kentucky","2015-01",2015,1,70000,14802,-78.8542857142857,"01",2015-01-01
"Kentucky","2015-10",2015,10,93000,20266,-78.2086021505376,"10",2015-10-01
"Kentucky","2015-11",2015,11,96000,15767,-83.5760416666667,"11",2015-11-01
"Kentucky","2015-12",2015,12,95000,19496,-79.4778947368421,"12",2015-12-01
"Kentucky","2015-02",2015,2,68000,10749,-84.1926470588235,"02",2015-02-01
"Kentucky","2015-03",2015,3,68000,15275,-77.5367647058823,"03",2015-03-01
"Kentucky","2015-04",2015,4,77000,18118,-76.4701298701299,"04",2015-04-01
"Kentucky","2015-05",2015,5,79000,22876,-71.0430379746835,"05",2015-05-01
"Kentucky","2015-06",2015,6,80000,19867,-75.16625,"06",2015-06-01
"Kentucky","2015-07",2015,7,79000,21138,-73.2430379746835,"07",2015-07-01
"Kentucky","2015-08",2015,8,85000,22635,-73.3705882352941,"08",2015-08-01
"Kentucky","2015-09",2015,9,90000,20206,-77.5488888888889,"09",2015-09-01
"Kentucky","2016-01",2016,1,92000,21997,-76.0902173913043,"01",2016-01-01
"Kentucky","2016-10",2016,10,75000,39096,-47.872,"10",2016-10-01
"Kentucky","2016-11",2016,11,74000,23561,-68.1608108108108,"11",2016-11-01
"Kentucky","2016-12",2016,12,73000,20351,-72.1219178082192,"12",2016-12-01
"Kentucky","2016-02",2016,2,88000,21343,-75.7465909090909,"02",2016-02-01
"Kentucky","2016-03",2016,3,96000,22576,-76.4833333333333,"03",2016-03-01
"Kentucky","2016-04",2016,4,1e+05,30145,-69.855,"04",2016-04-01
"Kentucky","2016-05",2016,5,98000,24475,-75.0255102040816,"05",2016-05-01
"Kentucky","2016-06",2016,6,87000,33520,-61.4712643678161,"06",2016-06-01
"Kentucky","2016-07",2016,7,87000,33625,-61.3505747126437,"07",2016-07-01
"Kentucky","2016-08",2016,8,85000,35645,-58.0647058823529,"08",2016-08-01
"Kentucky","2016-09",2016,9,84000,38480,-54.1904761904762,"09",2016-09-01
"Kentucky","2017-01",2017,1,72000,23551,-67.2902777777778,"01",2017-01-01
"Kentucky","2017-10",2017,10,84000,19066,-77.302380952381,"10",2017-10-01
"Kentucky","2017-11",2017,11,80000,17118,-78.6025,"11",2017-11-01
"Kentucky","2017-12",2017,12,79000,15608,-80.2430379746835,"12",2017-12-01
"Kentucky","2017-02",2017,2,72000,24409,-66.0986111111111,"02",2017-02-01
"Kentucky","2017-03",2017,3,72000,32164,-55.3277777777778,"03",2017-03-01
"Kentucky","2017-04",2017,4,79000,22841,-71.0873417721519,"04",2017-04-01
"Kentucky","2017-05",2017,5,79000,23776,-69.9037974683544,"05",2017-05-01
"Kentucky","2017-06",2017,6,80000,26330,-67.0875,"06",2017-06-01
"Kentucky","2017-07",2017,7,82000,26204,-68.0439024390244,"07",2017-07-01
"Kentucky","2017-08",2017,8,91000,26428,-70.9582417582418,"08",2017-08-01
"Kentucky","2017-09",2017,9,91000,20258,-77.7384615384615,"09",2017-09-01
"Kentucky","2018-01",2018,1,84000,18407,-78.0869047619048,"01",2018-01-01
"Kentucky","2018-10",2018,10,98000,32749,-66.5826530612245,"10",2018-10-01
"Kentucky","2018-11",2018,11,98000,29945,-69.4438775510204,"11",2018-11-01
"Kentucky","2018-12",2018,12,96000,26300,-72.6041666666667,"12",2018-12-01
"Kentucky","2018-02",2018,2,82000,21658,-73.5878048780488,"02",2018-02-01
"Kentucky","2018-03",2018,3,84000,26426,-68.5404761904762,"03",2018-03-01
"Kentucky","2018-04",2018,4,84000,24268,-71.1095238095238,"04",2018-04-01
"Kentucky","2018-05",2018,5,87000,36141,-58.4586206896552,"05",2018-05-01
"Kentucky","2018-06",2018,6,89000,25889,-70.9112359550562,"06",2018-06-01
"Kentucky","2018-07",2018,7,89000,32689,-63.2707865168539,"07",2018-07-01
"Kentucky","2018-08",2018,8,93000,30728,-66.9591397849462,"08",2018-08-01
"Kentucky","2018-09",2018,9,96000,28441,-70.3739583333333,"09",2018-09-01
"Kentucky","2019-01",2019,1,98000,24620,-74.8775510204082,"01",2019-01-01
"Kentucky","2019-10",2019,10,94000,48163,-48.7627659574468,"10",2019-10-01
"Kentucky","2019-11",2019,11,91000,38288,-57.9252747252747,"11",2019-11-01
"Kentucky","2019-12",2019,12,86000,46199,-46.2802325581395,"12",2019-12-01
"Kentucky","2019-02",2019,2,96000,23357,-75.6697916666667,"02",2019-02-01
"Kentucky","2019-03",2019,3,96000,31565,-67.1197916666667,"03",2019-03-01
"Kentucky","2019-04",2019,4,92000,27834,-69.745652173913,"04",2019-04-01
"Kentucky","2019-05",2019,5,89000,37036,-58.3865168539326,"05",2019-05-01
"Kentucky","2019-06",2019,6,86000,28527,-66.8290697674419,"06",2019-06-01
"Kentucky","2019-07",2019,7,82000,25713,-68.6426829268293,"07",2019-07-01
"Kentucky","2019-08",2019,8,86000,31931,-62.8709302325581,"08",2019-08-01
"Kentucky","2019-09",2019,9,88000,46334,-47.3477272727273,"09",2019-09-01
"Louisiana","2010-01",2010,1,35000,3912,-88.8228571428571,"01",2010-01-01
"Louisiana","2010-10",2010,10,44000,13041,-70.3613636363636,"10",2010-10-01
"Louisiana","2010-11",2010,11,44000,12597,-71.3704545454545,"11",2010-11-01
"Louisiana","2010-12",2010,12,44000,12157,-72.3704545454545,"12",2010-12-01
"Louisiana","2010-02",2010,2,37000,7103,-80.8027027027027,"02",2010-02-01
"Louisiana","2010-03",2010,3,38000,9798,-74.2157894736842,"03",2010-03-01
"Louisiana","2010-04",2010,4,38000,8432,-77.8105263157895,"04",2010-04-01
"Louisiana","2010-05",2010,5,39000,11999,-69.2333333333333,"05",2010-05-01
"Louisiana","2010-06",2010,6,37000,8292,-77.5891891891892,"06",2010-06-01
"Louisiana","2010-07",2010,7,40000,12831,-67.9225,"07",2010-07-01
"Louisiana","2010-08",2010,8,40000,10521,-73.6975,"08",2010-08-01
"Louisiana","2010-09",2010,9,42000,11944,-71.5619047619048,"09",2010-09-01
"Louisiana","2011-01",2011,1,41000,9524,-76.7707317073171,"01",2011-01-01
"Louisiana","2011-10",2011,10,55000,12362,-77.5236363636364,"10",2011-10-01
"Louisiana","2011-11",2011,11,53000,9741,-81.6207547169811,"11",2011-11-01
"Louisiana","2011-12",2011,12,50000,12180,-75.64,"12",2011-12-01
"Louisiana","2011-02",2011,2,43000,12039,-72.0023255813953,"02",2011-02-01
"Louisiana","2011-03",2011,3,46000,17079,-62.8717391304348,"03",2011-03-01
"Louisiana","2011-04",2011,4,48000,11124,-76.825,"04",2011-04-01
"Louisiana","2011-05",2011,5,50000,18344,-63.312,"05",2011-05-01
"Louisiana","2011-06",2011,6,48000,13999,-70.8354166666667,"06",2011-06-01
"Louisiana","2011-07",2011,7,48000,11968,-75.0666666666667,"07",2011-07-01
"Louisiana","2011-08",2011,8,49000,12649,-74.1857142857143,"08",2011-08-01
"Louisiana","2011-09",2011,9,55000,11841,-78.4709090909091,"09",2011-09-01
"Louisiana","2012-01",2012,1,52000,14439,-72.2326923076923,"01",2012-01-01
"Louisiana","2012-10",2012,10,54000,11141,-79.3685185185185,"10",2012-10-01
"Louisiana","2012-11",2012,11,51000,8910,-82.5294117647059,"11",2012-11-01
"Louisiana","2012-12",2012,12,52000,11392,-78.0923076923077,"12",2012-12-01
"Louisiana","2012-02",2012,2,54000,16120,-70.1481481481482,"02",2012-02-01
"Louisiana","2012-03",2012,3,55000,14039,-74.4745454545455,"03",2012-03-01
"Louisiana","2012-04",2012,4,53000,12663,-76.1075471698113,"04",2012-04-01
"Louisiana","2012-05",2012,5,54000,13201,-75.5537037037037,"05",2012-05-01
"Louisiana","2012-06",2012,6,57000,11978,-78.9859649122807,"06",2012-06-01
"Louisiana","2012-07",2012,7,55000,11062,-79.8872727272727,"07",2012-07-01
"Louisiana","2012-08",2012,8,54000,9699,-82.0388888888889,"08",2012-08-01
"Louisiana","2012-09",2012,9,51000,10278,-79.8470588235294,"09",2012-09-01
"Louisiana","2013-01",2013,1,52000,15394,-70.3961538461538,"01",2013-01-01
"Louisiana","2013-10",2013,10,61000,27274,-55.2885245901639,"10",2013-10-01
"Louisiana","2013-11",2013,11,57000,18731,-67.1385964912281,"11",2013-11-01
