ER17001,ER17002,ER17004,ER17022,ER19161,ER19162,ER20064,ER20065,ER20377,ER20378,ER20456,ER21001,ER21002,ER21003,ER21009,ER22534,ER22535,ER23500,ER23501,ER24099,ER24144,ER24145,ER25001,ER25002,ER25003,ER25009,ER26515,ER26516,ER27468,ER27469,ER28037,ER28043,ER36001,ER36002,ER36003,ER36009,ER37533,ER37534,ER40639,ER40640,ER41027,ER41033,ER41034,ER42001,ER42002,ER42003,ER42009,ER43524,ER43525,ER46617,ER46618,ER46935,ER46975,ER46976,ER47301,ER47302,ER47303,ER47309,ER48849,ER48850,ER51978,ER51979,ER52343,ER52399,ER52400,ER53001,ER53002,ER53003,ER53009,ER54592,ER54593,ER57747,ER57748,ER58152,ER58217,ER58218,ER60001,ER60002,ER60003,ER60009,ER61703,ER61704,ER64927,ER64928,ER65349,ER65453,ER65454,ER66001,ER66002,ER66003,ER66009,ER67756,ER67757,ER71047,ER71048,ER71426,ER71532,ER71533,ER72001,ER72002,ER72003,ER72009,ER73779,ER73780,ER77069,ER77070,ER77448,ER77593,ER77594
6,6964,27,3216,5,0,0,0,0,0,23000,8,7085,27,3216,5,0,5,0,33093,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4870,4,3217,5,0,5,0,0,0,38000,8,5747,4,3217,1,500,1,220,46200,0,0,6,3620,4,3217,1,800,1,200,50800,0,7,6641,4,3217,1,400,1,100,55000,0,0,5,6352,4,3217,1,900,5,0,114000,0,0,5,5379,4,3217,1,500,5,0,34000,0,0,3,7529,4,3217,5,0,5,0,45000,0,0,1,6823,4,3217,1,500,5,0,21750,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9257,4,3217,1,600,5,0,33350,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7494,4,3217,1,350,0,0,132000,0,0
6,6627,4,3218,5,0,5,0,0,0,27000,8,1174,4,3218,5,0,0,0,14000,0,0,6,2245,4,3218,5,0,0,0,22000,0,7,6128,4,3218,5,0,0,0,35000,0,0,5,3071,4,3218,5,0,0,0,103000,0,0,5,623,4,3218,1,0,0,0,91000,0,0,3,2006,4,3218,1,0,0,0,99000,0,0,1,4560,4,3218,1,0,0,0,96002,0,0,2,916,4,3218,1,500,5,0,125026,0,0,1,893,4,3218,5,0,5,0,140000,0,0
6,155,4,3219,5,0,5,0,0,0,17500,8,617,4,3219,5,0,5,0,60400,0,0,6,5127,4,3219,1,1000,5,0,55100,0,7,6375,4,3219,1,0,5,0,86939,0,0,5,5375,4,3219,1,2000,5,0,139400,0,0,5,1650,4,3219,1,2000,5,0,175800,0,0,3,4272,4,3219,1,2000,5,0,240800,0,0,1,7274,4,3219,5,0,1,1200,220000,0,0,2,425,4,3219,1,800,1,200,225200,0,0,1,2697,4,3219,1,400,5,0,257848,0,0
6,2849,4,3221,1,0,0,0,0,0,24484,8,5687,4,3221,5,0,0,0,34680,0,0,6,4072,4,3221,5,0,0,0,53100,0,7,2439,4,3221,1,0,0,0,56500,0,0,5,5486,4,3221,5,0,0,0,57600,0,0,5,3181,4,3221,5,0,5,0,40058,0,0,3,6959,4,3221,5,0,5,0,41880,0,0,1,8453,4,3221,5,0,5,0,44328,0,0,2,2471,4,3221,5,0,0,0,38000,0,0,1,3648,4,3221,5,0,0,0,48640,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3968,4,3221,5,0,0,0,15500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6699,4,3221,5,0,0,0,52300,0,0,1,8756,4,3221,5,0,5,0,86200,0,0,2,2402,4,3221,5,0,5,0,147400,0,0,1,3499,4,3221,5,0,0,0,85800,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3729,46,3221,5,0,0,0,67000,0,0
6,6244,4,3222,5,0,0,0,0,0,13455,8,5788,4,3222,5,0,0,0,12500,0,0,6,3538,4,3222,5,0,0,0,8280,0,7,6712,4,3222,5,0,0,0,9156,0,0,5,6043,4,3222,5,0,0,0,9900,0,0,5,2326,4,3222,5,0,0,0,9900,0,0,3,5457,4,3222,5,0,0,0,10428,0,0,1,4867,4,3222,5,0,0,0,10764,0,0,2,2228,4,3222,5,0,0,0,10800,0,0,1,1274,4,3222,5,0,0,0,11328,0,0
6,6188,4,3223,5,0,0,0,0,0,24833,8,5826,4,3223,1,400,5,0,30823,0,0,6,3552,4,3223,1,400,5,0,33000,0,7,3129,4,3223,1,1200,5,0,50000,0,0,5,6501,4,3223,5,0,5,0,42000,0,0,5,2319,4,3223,5,0,5,0,42000,0,0,3,5626,4,3223,5,0,5,0,40400,0,0,1,6707,4,3223,1,2500,5,0,50111,0,0,2,3222,4,3223,1,2000,5,0,58000,0,0,1,3642,4,3223,1,1800,5,0,65000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8838,4,3223,5,0,0,0,39100,0,0,2,3017,4,3223,5,0,0,0,46000,0,0,1,3509,4,3223,5,0,0,0,53000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3748,4,3223,5,0,0,0,35300,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4020,4,3223,5,0,0,0,3000,0,0,5,6327,4,3223,5,0,5,0,5808,0,0,3,8786,4,3223,5,0,5,0,29596,0,0,1,8339,4,3223,5,0,5,0,26000,0,0,2,3730,4,3223,5,0,5,0,16847,0,0,1,3665,4,3223,5,0,0,0,21800,0,0
6,6000,4,3223,5,0,0,0,0,0,18930,8,5862,4,3223,5,0,0,0,15236,0,0,6,4723,4,3223,5,0,0,0,11860,0,7,7597,4,3223,5,0,5,0,18780,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6530,4,3224,5,0,0,0,0,0,48212,8,5756,4,3224,1,0,0,0,47453,0,0,6,4856,4,3224,1,999998,0,0,63055,0,7,2767,4,3224,5,0,0,0,61179,0,0,5,5101,4,3224,1,0,0,0,128000,0,0,5,5574,4,3224,1,999998,0,0,106960,0,0,3,6308,4,3224,1,999998,0,0,79836,0,0,1,7368,4,3224,5,0,0,0,81500,0,0,2,8446,4,3224,5,0,0,0,78840,0,0,1,8780,4,3224,5,0,0,0,63643,0,0
6,6087,4,3224,5,0,0,0,0,0,7400,8,3596,4,3224,5,0,0,0,11000,0,0,6,4401,4,3224,5,0,5,0,7811,0,7,3058,4,3224,5,0,0,0,64500,0,0,5,8709,4,3224,5,0,0,0,32373,0,0,5,8462,4,3224,5,0,0,0,32000,0,0,,,,,,,,,,,,1,8600,4,3224,5,0,0,0,65000,0,0,2,7575,4,3224,1,0,0,0,65000,0,0,,,,,,,,,,,
6,6220,4,3224,5,0,0,0,0,0,3953,8,6132,4,3224,5,0,0,0,12100,0,0,6,4212,4,3224,5,0,0,0,18500,0,7,4520,4,3224,5,0,0,0,39222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2116,4,3224,5,0,0,0,34801,0,0,5,1429,4,3224,5,0,0,0,27800,0,0,3,7874,4,3224,5,0,0,0,26000,0,0,1,7707,4,3224,5,0,0,0,32200,0,0,2,6942,4,3224,5,0,0,0,36000,0,0,1,6722,4,3224,5,0,0,0,47000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7766,4,3224,5,0,0,0,87000,0,0,2,8059,4,3224,1,0,0,0,66000,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6441,4,3224,5,0,0,0,6830,0,0,3,8944,4,3224,5,0,1,20,4800,0,0,1,8493,4,3224,5,0,0,0,9600,0,0,2,7497,4,3224,5,0,0,0,19530,0,0,1,9412,4,3224,5,0,0,0,18600,0,0
,,,,,,,,,,,8,7018,4,3224,5,0,0,0,18000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,5347,4,3224,5,0,0,0,26800,0,7,3073,4,3224,5,0,0,0,15000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8411,36,3224,5,0,0,0,95400,0,0,,,,,,,,,,,,1,9075,36,3224,1,1000,0,0,163744,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7333,4,3224,1,0,5,0,98000,0,0
6,6090,4,3225,5,0,0,0,0,0,15500,8,6192,4,3225,5,0,0,0,18500,0,0,6,5416,4,3225,5,0,0,0,27500,0,7,3391,4,3225,5,0,0,0,56645,0,0,5,6312,4,3225,5,0,0,0,49776,0,0,5,3218,4,3225,5,0,0,0,12100,0,0,3,5867,4,3225,5,0,5,0,20450,0,0,1,5438,4,3225,5,0,0,0,50575,0,0,2,3244,4,3225,5,0,0,0,56810,0,0,1,4447,4,3225,5,0,0,0,29030,0,0
6,6189,4,3225,5,0,0,0,0,0,17100,8,5304,4,3225,5,0,0,0,18000,0,0,6,4341,4,3225,5,0,0,0,21700,0,,,,,,,,,,,,,,,,,,,,,,,5,2477,4,3225,5,0,0,0,23831,0,0,3,5648,4,3225,1,500,0,0,35178,0,0,1,4942,4,3225,1,100,0,0,23300,0,0,2,3277,4,3225,5,0,0,0,4600,0,0,1,4154,4,3225,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6706,4,3225,5,0,0,0,28000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3326,4,3225,5,0,0,0,25450,0,0,1,4008,4,3225,5,0,1,50,35000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,278,4,3225,5,0,0,0,44500,0,0,3,3148,4,3225,5,0,0,0,39100,0,0,1,2737,4,3225,5,0,0,0,43000,0,0,2,3031,4,3225,5,0,0,0,30500,0,0,1,3924,4,3225,5,0,0,0,51000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7149,13,3225,5,0,0,0,21000,0,0,1,2318,4,3225,5,0,0,0,14874,0,0,2,3521,4,3225,5,0,0,0,25500,0,0,1,4301,10,3225,5,0,0,0,29620,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6954,10,3225,5,0,0,0,22250,0,0,1,2713,10,3225,5,0,0,0,24000,0,0,2,2985,4,3225,5,0,0,0,24100,0,0,1,4138,4,3225,5,0,1,100,46800,0,0
6,5829,4,3226,1,0,5,0,0,0,93600,8,1361,4,3226,1,999998,5,0,130050,0,0,6,920,4,3226,1,999998,5,0,150070,0,7,5192,4,3226,1,500,5,0,166000,0,0,5,3365,4,3226,5,0,0,0,236500,0,0,5,874,4,3226,1,1500,5,0,227800,0,0,3,1680,4,3226,1,2000,5,0,260000,0,0,1,3374,4,3226,1,1000,5,0,250000,0,0,2,789,4,3226,1,1440,5,0,330000,0,0,1,2684,4,3226,1,1200,5,0,410000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2712,4,3226,5,0,0,0,23000,0,0
6,6246,4,3227,5,0,0,0,0,0,17770,8,5893,4,3227,5,0,0,0,17623,0,0,6,3919,4,3227,5,0,0,0,21185,0,7,7836,4,3227,5,0,0,0,28721,0,0,5,7424,4,3227,5,0,0,0,26306,0,0,,,,,,,,,,,,3,7268,4,3227,8,0,0,0,32328,0,0,1,8545,4,3227,5,0,0,0,35085,0,0,2,3749,4,3227,5,0,0,0,42847,0,0,1,3816,4,3227,5,0,0,0,40500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2090,4,3227,5,0,0,0,16416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2714,4,3227,5,0,0,0,35224,0,0,3,5390,4,3227,5,0,1,30,24082,0,0,1,3486,4,3227,5,0,1,40,23009,0,0,2,3252,4,3227,5,0,5,0,40000,0,0,1,3450,4,3227,5,0,0,0,39923,0,0
6,6245,4,3228,5,0,0,0,0,0,18500,8,5560,4,3228,5,0,0,0,28170,0,0,6,4738,4,3228,5,0,0,0,10000,0,7,5016,4,3228,5,0,0,0,47500,0,0,5,4426,4,3228,5,0,0,0,41000,0,0,5,3083,4,3228,5,0,0,0,27000,0,0,3,7095,4,3228,5,0,0,0,54260,0,0,1,6285,4,3228,5,0,0,0,52000,0,0,2,9432,4,3228,5,0,0,0,65000,0,0,1,2363,4,3228,5,0,0,0,85000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4097,4,3228,5,0,0,0,24000,0,0,3,5347,4,3228,9,0,0,0,23398,0,0,1,8464,4,3228,5,0,0,0,40800,0,0,2,6852,4,3228,5,0,0,0,30000,0,0,1,1933,4,3228,5,0,0,0,45500,0,0
6,3934,4,3229,1,800,5,0,0,0,23885,8,4747,4,3229,5,0,0,0,25400,0,0,6,2406,4,3229,5,0,5,0,25000,0,7,8182,4,3229,5,0,5,0,81000,0,0,5,7318,4,3229,5,0,5,0,32000,0,0,5,8753,4,3229,5,0,5,0,67500,0,0,3,7504,4,3229,5,0,0,0,66360,0,0,1,5128,4,3229,5,0,5,0,16760,0,0,2,2247,4,3229,5,0,0,0,83694,0,0,1,1343,4,3229,1,300,5,0,94000,0,0
6,6221,4,3230,5,0,0,0,0,0,19600,8,5471,4,3230,5,0,0,0,21000,0,0,6,3556,4,3230,5,0,0,0,24100,0,7,6870,4,3230,5,0,0,0,29000,0,0,5,3995,4,3230,5,0,0,0,29000,0,0,5,4658,4,3230,5,0,0,0,35500,0,0,3,6902,4,3230,5,0,0,0,29506,0,0,1,5097,4,3230,5,0,0,0,48360,0,0,,,,,,,,,,,,1,3626,4,3230,5,0,0,0,27800,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8980,4,3230,5,0,0,0,82000,0,0,2,6257,4,3230,5,0,0,0,117100,0,0,1,3616,4,3230,1,0,1,100,128000,0,0
6,6191,4,3231,5,0,0,0,0,0,19000,8,5776,4,3231,5,0,0,0,31060,0,0,6,2447,4,3231,5,0,5,0,26666,0,7,5305,4,3231,5,0,0,0,39700,0,0,5,6051,4,3231,5,0,0,0,31700,0,0,5,4432,4,3231,5,0,5,0,47700,0,0,3,7116,4,3231,5,0,0,0,37018,0,0,1,6774,4,3231,1,200,5,0,23746,0,0,2,7724,4,3231,5,0,5,0,26950,0,0,1,3719,4,3231,5,0,0,0,19500,0,0
6,3995,4,3231,5,0,0,0,0,0,19200,8,5841,4,3231,5,0,0,0,34632,0,0,6,3367,4,3231,1,0,0,0,44000,0,7,5874,4,3231,5,0,0,0,45825,0,0,5,5629,4,3231,5,0,0,0,39300,0,0,5,4408,4,3231,5,0,0,0,39840,0,0,3,7404,4,3231,5,0,0,0,39000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7001,4,3231,5,0,5,0,51500,0,0,,,,,,,,,,,,1,3865,4,3231,1,0,0,0,25800,0,0
6,2850,4,3232,5,0,5,0,0,0,25464,8,5787,4,3232,5,0,5,0,12819,0,0,6,2394,4,3232,5,0,5,0,30868,0,7,3451,4,3232,5,0,0,0,28000,0,0,5,6001,4,3232,5,0,5,0,42589,0,0,5,5544,4,3232,5,0,0,0,35220,0,0,3,6317,4,3232,5,0,0,0,28000,0,0,1,4800,4,3232,5,0,0,0,26600,0,0,2,7341,4,3232,5,0,0,0,25237,0,0,1,2274,4,3232,5,0,0,0,5588,0,0
,,,,,,,,,,,,,,,,,,,,,,6,7738,4,3232,5,0,0,0,37000,0,7,7568,4,3232,5,0,0,0,99000,0,0,5,6046,4,3232,1,0,5,0,133265,0,0,5,8717,4,3232,5,0,0,0,60000,0,0,3,8763,4,3232,5,0,0,0,62500,0,0,1,8528,4,3232,1,0,0,0,48000,0,0,2,7821,4,3232,5,0,0,0,151100,0,0,1,2058,4,3232,5,0,0,0,52000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8348,4,3232,1,999998,5,0,86000,0,0,3,8760,4,3232,1,200,5,0,64000,0,0,1,8675,4,3232,1,200,5,0,95000,0,0,2,9217,4,3232,1,200,5,0,200000,0,0,1,2046,4,3232,5,0,5,0,90000,0,0
6,4809,4,3233,1,0,0,0,0,0,40720,8,5849,4,3233,5,0,0,0,49850,0,0,6,2961,4,3233,1,999998,0,0,60200,0,7,2386,4,3233,1,200,5,0,59000,0,0,5,5062,4,3233,5,0,0,0,61900,0,0,5,2068,4,3233,5,0,0,0,68000,0,0,3,6510,4,3233,5,0,0,0,62500,0,0,1,4804,4,3233,5,0,0,0,56000,0,0,2,2076,4,3233,5,0,0,0,70100,0,0,1,3628,4,3233,5,0,0,0,61733,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8339,4,3233,5,0,0,0,9578,0,0,,,,,,,,,,,,2,2278,4,3233,1,0,0,0,65050,0,0,1,3738,4,3233,5,0,5,0,28425,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2875,4,3233,5,0,0,0,36957,0,0,,,,,,,,,,,,,,,,,,,,,,
6,6314,4,3235,5,0,0,0,0,0,36000,8,6537,4,3235,5,0,0,0,61600,0,0,6,3671,4,3235,5,0,0,0,69000,0,7,7432,4,3235,5,0,0,0,51000,0,0,5,6565,4,3235,5,0,0,0,40000,0,0,5,8384,4,3235,5,0,0,0,33000,0,0,3,7480,4,3235,8,0,0,0,35000,0,0,1,6270,4,3235,5,0,0,0,46500,0,0,2,7195,4,3235,5,0,0,0,35207,0,0,1,3636,4,3235,5,0,0,0,38000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7839,4,3235,5,0,0,0,35000,0,0,5,731,4,3235,1,0,0,0,61500,0,0,5,8487,4,3235,5,0,0,0,54000,0,0,3,8233,4,3235,5,0,0,0,73000,0,0,1,8505,4,3235,5,0,0,0,84000,0,0,2,8531,4,3235,5,0,0,0,65847,0,0,1,3746,4,3235,5,0,0,0,68000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3752,4,3235,5,0,0,0,86000,0,0
,,,,,,,,,,,,,,,,,,,,,,6,7165,4,3235,5,0,0,0,32500,0,7,7228,4,3235,5,0,0,0,35544,0,0,5,7027,4,3235,5,0,0,0,36000,0,0,5,8132,4,3235,5,0,0,0,48600,0,0,3,3105,4,3235,5,0,0,0,60000,0,0,1,8483,4,3235,5,0,0,0,23000,0,0,2,8363,4,3235,5,0,0,0,50000,0,0,1,3547,4,3235,5,0,0,0,200000,0,0
,,,,,,,,,,,8,6536,4,3236,5,0,0,0,8160,0,0,6,4319,4,3236,5,0,0,0,3000,0,7,5764,4,3236,5,0,0,0,13600,0,0,,,,,,,,,,,,5,5618,4,3236,5,0,0,0,14487,0,0,3,6284,4,3236,5,0,0,0,6000,0,0,1,7641,0,3236,5,0,0,0,500,0,0,2,7619,4,3236,5,0,0,0,17847,0,0,1,2632,4,3236,5,0,0,0,11000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7064,4,3236,5,0,0,0,15677,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6425,4,3236,5,0,0,0,6008,0,0,3,6421,4,3236,5,0,0,0,22200,0,0,1,2317,4,3236,5,0,0,0,60620,0,0,,,,,,,,,,,,1,2542,4,3236,5,0,0,0,99100,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6254,4,3236,5,0,0,0,12604,0,0,,,,,,,,,,,,5,265,4,3236,1,0,0,0,18900,0,0,3,6367,4,3236,5,0,5,0,21100,0,0,1,8422,4,3236,5,0,5,0,33500,0,0,2,6933,4,3236,5,0,5,0,45500,0,0,1,1882,4,3236,5,0,5,0,36000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,956,4,3236,5,0,0,0,43733,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7556,4,3236,5,0,0,0,15050,0,0,1,7564,4,3236,5,0,0,0,13863,0,0,2,6278,4,3236,5,0,5,0,22550,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8648,4,3236,5,0,0,0,37000,0,0,2,8265,4,3236,5,0,0,0,46000,0,0,1,2617,4,3236,5,0,0,0,74100,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2762,4,3236,5,0,0,0,68009,0,0
6,4918,4,3237,5,0,0,0,0,0,27384,8,5051,4,3237,5,0,5,0,44000,0,0,6,3187,4,3237,5,0,5,0,50806,0,7,6208,4,3237,1,600,0,0,53500,0,0,5,3926,4,3237,1,500,5,0,29000,0,0,5,3451,4,3237,5,0,5,0,41425,0,0,3,6088,4,3237,5,0,5,0,19779,0,0,1,5488,4,3237,5,0,5,0,44000,0,0,2,3343,4,3237,1,600,5,0,38000,0,0,1,7029,4,3237,5,0,5,0,42000,0,0
6,6185,4,3237,5,0,0,0,0,0,6500,8,3684,4,3237,5,0,0,0,22308,0,0,6,923,4,3237,5,0,5,0,37849,0,7,6317,4,3237,5,0,0,0,36021,0,0,5,6938,4,3237,8,0,0,0,35194,0,0,5,136,4,3237,5,0,0,0,61600,0,0,3,3623,4,3237,5,0,5,0,49810,0,0,1,6970,4,3237,5,0,0,0,104000,0,0,2,3243,4,3237,5,0,0,0,78100,0,0,1,8980,4,3237,5,0,0,0,49000,0,0
6,4869,4,3237,5,0,0,0,0,0,5522,,,,,,,,,,,,6,1182,4,3237,5,0,0,0,16500,0,7,6012,4,3237,5,0,0,0,29391,0,0,5,711,4,3237,5,0,0,0,59049,0,0,5,119,4,3237,5,0,0,0,33516,0,0,3,1981,4,3237,5,0,0,0,32644,0,0,1,7077,4,3237,5,0,0,0,31733,0,0,2,2949,4,3237,5,0,0,0,41440,0,0,1,4779,4,3237,5,0,0,0,54100,0,0
,,,,,,,,,,,,,,,,,,,,,,6,5686,4,3237,5,0,0,0,26800,0,7,6145,4,3237,5,0,0,0,20500,0,0,5,6570,4,3237,5,0,0,0,16000,0,0,5,1980,4,3237,5,0,0,0,26594,0,0,3,1983,4,3237,5,0,0,0,3885,0,0,1,5482,4,3237,5,0,0,0,25000,0,0,2,3464,4,3237,5,0,0,0,54200,0,0,1,6457,4,3237,5,0,0,0,36000,0,0
,,,,,,,,,,,,,,,,,,,,,,6,5773,4,3237,5,0,0,0,9760,0,7,4089,4,3237,5,0,0,0,17900,0,0,5,4113,4,3237,5,0,5,0,30000,0,0,5,256,4,3237,5,0,0,0,34000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6605,4,3237,5,0,0,0,12290,0,0,5,941,4,3237,5,0,0,0,27218,0,0,5,38,4,3237,5,0,0,0,10028,0,0,3,8747,4,3237,5,0,0,0,16000,0,0,1,6509,4,3237,5,0,0,0,32300,0,0,2,3506,4,3237,5,0,0,0,52800,0,0,1,8997,4,3237,5,0,0,0,62000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7499,4,3237,5,0,0,0,3800,0,0,5,7898,4,3237,5,0,0,0,17000,0,0,5,335,4,3237,5,0,0,0,11100,0,0,3,8748,4,3237,5,0,0,0,849,0,0,1,8044,4,3237,5,0,0,0,14304,0,0,2,3685,4,3237,5,0,0,0,37980,0,0,1,7772,4,3237,5,0,0,0,79040,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5134,4,3237,5,0,0,0,26000,0,0,5,764,4,3237,5,0,0,0,40650,0,0,3,3783,4,3237,5,0,0,0,20400,0,0,1,6660,4,3237,5,0,5,0,21200,0,0,2,3332,4,3237,5,0,0,0,42300,0,0,1,7969,4,3237,5,0,0,0,20000,0,0
6,6906,4,3237,5,0,0,0,0,0,5000,,,,,,,,,,,,6,782,4,3237,5,0,0,0,47320,0,7,6050,4,3237,5,0,0,0,15000,0,0,5,5832,4,3237,5,0,0,0,21960,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
