X,Y,Store_Name,Address,City,County,type
-122.53825,45.50407,Go Division Llc 27,12102 SE Division St,Portland,MULTNOMAH,snap
-121.73769,42.19083,Liens Store,3860 Summers Ln,Klamath Falls,KLAMATH,snap
-122.54044,45.533581,New Day Market 1,11905 NE Halsey St,Portland,MULTNOMAH,snap
-123.10062,44.637177,Stop-N-Save 9,423 2nd Ave Se,Albany,LINN,snap
-122.8992,42.3787,Pilot Travel Center 391,1600 E Pine St,Central Point,JACKSON,snap
-122.15112,44.734688,Detroit Market,100 Detroit Ave,Detroit,MARION,snap
-122.53718,45.553909,7-Eleven Store 17959E,4250 NE 122nd Ave,Portland,MULTNOMAH,snap
-124.23042,43.406673,Carson Oil Co Inc 84,1300 Virginia Ave,North Bend,COOS,snap
-124.22407,43.409546,Carson Oil Co Inc 81,1780 Sherman Ave,North Bend,COOS,snap
-121.53712,45.710232,Carson Oil Co Inc 16,2555 Cascade Ave,Hood River,HOOD RIVER,snap
-121.89491,45.666775,Carson Oil Co Inc 21,425 Wanapa St,Cascade Locks,HOOD RIVER,snap
-121.13829,45.603809,Lone Pine '76,100 Lone Pine Drive,The Dalles,WASCO,snap
-122.75763,45.592594,7-Eleven Store 14504R,7330 N Saint Louis Ave,Portland,MULTNOMAH,snap
-123.37267,43.231415,Walgreens 13819,1236 NW Garden Valley Blvd,Roseburg,DOUGLAS,snap
-122.72855,44.397999,Main St. Market 2,1306 Main St,Sweet Home,LINN,snap
-121.3989,45.683437,Mosier Farmers' Market,1104 1st Ave,Mosier,WASCO,snap
-123.84415,45.47422,Carson Oil Co Inc 86,2525 Main Ave N,Tillamook,TILLAMOOK,snap
-122.45977,45.51886,Stark Market,19720 SE Stark St,Portland,MULTNOMAH,snap
-123.1068,44.052757,El Rancho Meat Market Llc,632 Blair Blvd,Eugene,LANE,snap
-122.49548,45.534565,Mr. J's Deli Mart ,16201 Ne Halsey St,Portland,MULTNOMAH,snap
-124.23964,43.398964,Fast Mart North Bend,2596 Broadway Ave,North Bend,COOS,snap
-122.62448,45.408581,Milwaukie Grocery Outlet 156,15810 Se Mcloughlin Blvd,Portland,CLACKAMAS,snap
-122.64505,45.504791,Plaid Pantry 225,2038 SE Division St,Portland,MULTNOMAH,snap
-121.1827,45.601643,Discounts Plus 4,212 E 2nd St,The Dalles,WASCO,snap
-122.57912,45.54657,7-Eleven Store 35494J,3311 NE 82nd Ave,Portland,MULTNOMAH,snap
-123.05883,43.798653,Kwik Pik Market 2,925 E Gibbs Ave,Cottage Grove,LANE,snap
-116.93989,44.024788,Jacksons Food Stores 100,1779 E Idaho Ave,Ontario,MALHEUR,snap
-123.10566,44.053326,Bruns' Apple Market,849 W 6th Ave,Eugene,LANE,snap
-123.02663,44.995598,Keizer Mart,4940 River Rd N,Keizer,MARION,snap
-119.29074,45.863388,Rocket Mart Hermiston,2398 N 1st St,Hermiston,UMATILLA,snap
-119.05725,43.586067,SAFEWAY  4469,246 W Monroe St,Burns,HARNEY,snap
-122.67088,45.597633,Portlander Market,10350 N Vancouver Way,Portland,MULTNOMAH,snap
-123.26531,44.126396,Alvadore Gas & Store Inc,90828 Railroad St,Alvadore,LANE,snap
-123.04157,44.084747,International Arco 5799,3521 Gateway St,Springfield,LANE,snap
-122.66676,45.547817,New Seasons Market-Williams 13,3445 N Williams Ave,Portland,MULTNOMAH,snap
-122.66138,45.56308,The Phan Inc,5520 Ne M L King Blvd,Portland,MULTNOMAH,snap
-119.34109,45.917843,Pik A Pop 10,1010 6th St,Umatilla,UMATILLA,snap
-123.09363,44.047684,Ds Market W 11th,58 W 11th Ave,Eugene,LANE,snap
-122.87589,45.730572,Star Mart,50654 Columbia River Hwy,Scappoose,COLUMBIA,snap
-123.36554,42.494865,Lil Pantry Xpress LLC - Merlin,5030 Monument Dr,Grants Pass,JOSEPHINE,snap
-122.66155,45.559277,Cason's Fine Meats,5015 NE Martin Luther King,Portland,MULTNOMAH,snap
-122.4789,44.756741,7-eleven #38796a 38796A,200 NW Santiam Blvd,Mill City,LINN,snap
-122.85287,45.513248,Quick Shop,17040 SW Whitley Way,Beaverton,WASHINGTON,snap
-122.98361,44.961472,Los Rancheros Inc,2615 Lancaster Dr NE,Salem,MARION,snap
-122.97466,45.520031,Walgreens 13780,955 SE Baseline St,Hillsboro,WASHINGTON,snap
-122.91386,42.369186,A1 Market 12,507 S Front St,Central Point,JACKSON,snap
-121.13519,44.614689,Madras Grocery Outlet 308,1537 SW Highway 97,Madras,JEFFERSON,snap
-122.7351,45.593475,Susy's Carniceria,6965 N Fessenden St,Portland,MULTNOMAH,snap
-123.82281,46.187603,Small Farms Market Day,577 18th St,Astoria,CLATSOP,snap
-122.8524,45.492348,Manila Market Inc,17065 SW Tualatin Valley Hwy,Aloha,WASHINGTON,snap
-122.78469,45.010887,Roth's Fresh Market 1,918 N 1st St,Silverton,MARION,snap
-122.68367,45.523621,Whole Foods Market 10148,1210 NW Couch St,Portland,MULTNOMAH,snap
-123.32025,42.423401,Lil' Pantry Market & Deli LLC,979 Rogue River Hwy,Grants Pass,JOSEPHINE,snap
-122.83205,45.1502,SAFEWAY  1976,1550 N Pacific Hwy,Woodburn,MARION,snap
-122.79435,44.80574,SAFEWAY  1527,1535 N 1st St,Stayton,MARION,snap
-122.79233,45.003479,SAFEWAY  1580,301 Westfield St,Silverton,MARION,snap
-123.02415,44.940025,SAFEWAY  1629,1265 Center St NE,Salem,MARION,snap
-121.30383,44.067974,Williams Bakery Thrift 9001,1830 NE 2nd St,Bend,DESCHUTES,snap
-122.98296,44.940063,Roth's Fresh Market 2,702 Lancaster Dr NE,Salem,MARION,snap
-123.35458,43.235092,Williams Bakery 9009,2151 NE Airport Rd,Roseburg,DOUGLAS,snap
-121.50417,42.456047,Squaw Flat Store n/a,25150 Main Street,Sprague River,KLAMATH,snap
-122.4459,45.519066,In & Out Market,21130 SE Stark St,Gresham,MULTNOMAH,snap
-123.01648,44.974236,FRANZ BAKERY OUTLET 9018,3455 Del Webb Ave NE,Salem,MARION,snap
-123.26482,44.554169,FIRST ALTERNATIVE INC,1007 SE 3rd St,Corvallis,BENTON,snap
-123.22181,44.669243,Adair Villager Food Mart 1,6002 NE William r Carr St,Adair Village,BENTON,snap
-122.87878,42.323761,Crown Market & Deli 200,604 W Main St,Medford,JACKSON,snap
-122.57816,45.552666,7-ELEVEN 27614 C,8215 NE Sandy Blvd,Portland,MULTNOMAH,snap
-124.11162,43.698261,SAFEWAY 0284,1499 Highway 101 S,Reedsport,DOUGLAS,snap
-122.45482,45.526756,Rockwood Market,20211 NE Glisan St,Fairview,MULTNOMAH,snap
-123.35022,43.228706,SAFEWAY  1666,1539 NE Stephens St,Roseburg,DOUGLAS,snap
-123.18295,44.084667,Dari Mart Stores Inc 4,4925 Barger Dr,Eugene,LANE,snap
-117.05646,42.974598,MRS. Z'S,807 Main St,Jordan Valley,MALHEUR,snap
-122.82668,45.440754,SAFEWAY  2631,14555 SW Teal Blvd,Beaverton,WASHINGTON,snap
-123.82873,46.18795,COMMUNITY STORE,1355 Exchange St,Astoria,CLATSOP,snap
-123.92149,45.991016,SAFEWAY  1260,401 S Roosevelt Dr,Seaside,CLATSOP,snap
-123.81789,46.189331,FRANZ BAKERY THRIFT 9020,2127 Marine Dr,Astoria,CLATSOP,snap
-122.98006,44.914871,WINCO FOODS 018,1240 Lancaster Dr SE,Salem,MARION,snap
-123.03368,44.888325,WINCO FOODS 020,4575 Commercial St SE,Salem,MARION,snap
-123.02658,44.996662,SAFEWAY  1516,4990 River Rd N,Keizer,MARION,snap
-122.98345,44.96867,SAFEWAY 0429,3380 Lancaster Dr NE,Salem,MARION,snap
-123.01743,44.046238,"BRIGHT OAK MEATS, INC.",660 Main St,Springfield,LANE,snap
-122.81341,44.797169,RAINBOW CANNED FOODS,1815 W Ida St,Stayton,MARION,snap
-123.0733,44.632999,Williams Bakery Thrift Store 9010,946 Waverly Dr SE,Albany,LINN,snap
-122.41364,45.504856,7-Eleven 25364B,1825 NE Division St,Gresham,MULTNOMAH,snap
-122.62952,45.454762,Eric's Market 9410,9410 SE 32nd Ave,Portland,CLACKAMAS,snap
-122.60423,45.548206,Rose City Fastrak,5710 NE Fremont St,Portland,MULTNOMAH,snap
-121.47504,43.708771,Suntex Enterprises Inc. 1,52530 Highway 97,La Pine,DESCHUTES,snap
-119.5535,45.355961,Heppner Shell / Circle K 250,329 N Main St,Heppner,MORROW,snap
-118.78423,45.673695,Court Street Shell / Circle K 575,335 Se Court Ave,Pendleton,UMATILLA,snap
-119.29013,45.851341,Hermiston Shell / Circle K 500,1430 N 1st St,Hermiston,UMATILLA,snap
-118.78423,45.661469,Indian Hills Chevron / Circle K 550,309 Se Nye Ave,Pendleton,UMATILLA,snap
-119.22971,45.864464,Short Stop 1 / Circle K 525,32553 E Punkin Center Rd,Hermiston,UMATILLA,snap
-122.95786,42.420715,Mj Market,7457 Blackwell Rd,Central Point,JACKSON,snap
-123.23672,44.84861,Neighborhood Market 2,152 Main St W,Monmouth,POLK,snap
-122.43061,45.50444,Lina S Market,44 NE Division St,Gresham,MULTNOMAH,snap
-124.18896,43.180279,Fast Mart,611 N Central Blvd,Coquille,COOS,snap
-122.83758,42.438877,Mark-It 62,8380 Crater Lake Hwy,White City,JACKSON,snap
-122.58355,45.484562,STOP N SAVE MARKET,7720 SE Foster Rd,Portland,MULTNOMAH,snap
-123.34554,43.209381,Oak Market,711 SE Oak Ave,Roseburg,DOUGLAS,snap
-123.35001,42.435158,Dollar General 19768,1950 SW Bridge St,Grants Pass,JOSEPHINE,snap
-122.8147,45.526794,Cedar Mill Farmers Market,13485 NW Cornell Rd,Portland,WASHINGTON,snap
-122.96154,45.530697,San Juan Supermercado,1991 NE Cornell Rd,Hillsboro,WASHINGTON,snap
-122.8343,45.147907,Guacamoles Market Inc,1335 N Pacific Hwy,Woodburn,MARION,snap
-116.95969,44.02272,Gonzalez Market 1,368 Se 2nd St,Ontario,MALHEUR,snap
-118.18449,44.437153,Burnt River Market,304 Main Street,Unity,BAKER,snap
-122.91701,45.499039,Fred Meyer Fuel Center 143,6305 SE Tualatin Valley Hwy,Hillsboro,WASHINGTON,snap
-122.60054,45.562733,Friendly Market,6010 Ne Killingsworth St,Portland,MULTNOMAH,snap
-117.82266,44.781727,"Maverik, Inc 439",1520 Campbell St,Baker City,BAKER,snap
-122.91827,42.374126,Walgreens 15974,43 N Front St,Central Point,JACKSON,snap
-122.89892,42.323601,Stop N' Go #8,2267 W Main St,Medford,JACKSON,snap
-122.28507,45.532211,Corbett Country Market,36801 E Historic Columbia River Hwy,Corbett,MULTNOMAH,snap
-122.61832,45.399223,Sunrise Market 1,17186 SE McLoughlin Blvd,Portland,CLACKAMAS,snap
-121.16424,44.272598,Redmond Farmers' Market,7th Evergreen,Redmond,DESCHUTES,snap
-123.35461,44.051289,American Market No 5,24979 W Broadway Ave,Veneta,LANE,snap
-123.27827,42.926521,Pioneer Market,315 S Main St,Canyonville,DOUGLAS,snap
-123.28101,42.932453,Canyon Market,425 N Main St,Canyonville,DOUGLAS,snap
-123.01958,43.917885,Creswell Farmers' Market,64 W Oregon Ave,Creswell,LANE,snap
-122.60973,45.479115,7-Eleven 34678A,5122 SE Woodstock Blvd,Portland,MULTNOMAH,snap
-122.61046,45.46954,ASAP Market,7407 SE 52nd Ave,Portland,MULTNOMAH,snap
-122.867,45.475502,Walgreens 15403,18470 SW Farmington Rd,Aloha,WASHINGTON,snap
-121.18735,45.602951,Hatt's '76 Fuel Stop,301 W 3rd St,The Dalles,WASCO,snap
-122.63251,45.417095,WALGREENS 15548,14617 SE McLoughlin Blvd,Portland,CLACKAMAS,snap
-122.6685,45.577282,Kittymomo LLC dba Ed's Market,207 N Lombard St,Portland,MULTNOMAH,snap
-122.83914,45.14241,7-eleven 17416C,893 N Pacific Hwy,Woodburn,MARION,snap
-124.00659,43.020443,Bridge Country Store,51304 Hatfield Rd.,Myrtle Point,COOS,snap
-124.39918,43.119267,Dollar General 17746,1035 2nd St SE,Brandon,COOS,snap
-122.54875,45.476158,Foster Oil,11125 SE Foster Rd,Portland,MULTNOMAH,snap
-122.64523,45.519356,Penny Market,2001 SE Stark St,Portland,MULTNOMAH,snap
-121.20995,44.527557,Dollar General 19894,598 1st Ave,Culver,JEFFERSON,snap
-124.10446,43.974651,7-Eleven 21486D,1560 9th St,Florence,LANE,snap
-122.80212,45.487839,Vitamin Cottage Natural Food Market,12155 SW Broadway St,Beaverton,WASHINGTON,snap
-122.51219,45.519176,Europa Pdx,14643 SE Stark St,Portland,MULTNOMAH,snap
-122.86748,45.543465,Seven Eleven 17916,3160 Nw 185th Ave,Portland,WASHINGTON,snap
-118.39015,45.937527,La Colmena,714 Plaza Way,Milton Freewater,UMATILLA,snap
-122.58183,45.221626,Mulino Store Enterprises,26611 S Highway 213,Mulino,CLACKAMAS,snap
-121.21531,45.629375,West 6th Street,3902 W 6th St,The Dalles,WASCO,snap
-121.17347,44.283974,Cruise 'n Market And Deli,843 Nw 5th Street,Redmond,DESCHUTES,snap
-123.91369,45.559174,Garibaldi Deli Mart,513 Garibaldi Ave,Garibaldi,TILLAMOOK,snap
-122.86748,45.543468,Bhai's Meat Market,3172 NW 185th Ave,Portland,WASHINGTON,snap
-123.27472,44.564537,Cascadia Market,1500 SW Jefferson Ave,Corvallis,BENTON,snap
-123.04823,44.627048,Walmart SuperCenter 5396,1330 Goldfish Farm Rd SE,Albany,LINN,snap
-118.80444,45.667469,Pendleton Grocery Outlet,1810 Sw Court Ave,Pendleton,UMATILLA,snap
-122.78213,45.424141,7-Eleven 25653 C,13285 SW Pacific Hwy,Portland,WASHINGTON,snap
-122.66154,45.549358,Selam Market,3636 NE Martin Luther King Jr Blvd,Portland,MULTNOMAH,snap
-122.63677,45.522907,Whole Foods Market 10402,2825 E Burnside St,Portland,MULTNOMAH,snap
-122.69196,45.517826,Go Food Stores,1720 SW Jefferson St,Portland,MULTNOMAH,snap
-123.10271,44.053326,Dollar General 19661,651 Highway 99 N,Eugene,LANE,snap
-122.53773,45.503098,PAPA MURPHYS 056,2609 SE 122nd Ave,Portland,MULTNOMAH,snap
-122.97351,45.30579,DAVID'S MARKET,703 Deskins St,Newberg,YAMHILL,snap
-122.67339,45.52404,Old Town Grocery,100 NW 3rd Ave,Portland,MULTNOMAH,snap
-122.68149,45.519897,Target 2791,939 SW Morrison St,Portland,MULTNOMAH,snap
-117.10903,44.876896,OLD PINE MARKET,130 S Main St,Halfway,BAKER,snap
-123.18773,45.225292,PAPA MURPHYS OR-057,1049 NE Highway 99w,McMinnville,YAMHILL,snap
-122.72269,45.408924,Albertson's 3531,16199 Boones Ferry Rd,Lake Oswego,CLACKAMAS,snap
-122.87433,45.757652,Nelsons' Neighborhood Market & Deli,33666 E Columbia Ave,Scappoose,COLUMBIA,snap
-123.59726,44.38187,John Boy's Alsea Mercantile,186 E Main St,Alsea,BENTON,snap
-122.61556,45.538158,7-ELEVEN 17458E,4643 NE Sandy Blvd,Portland,MULTNOMAH,snap
-122.67777,45.491295,Swan Mart,4440 SW Barbur Blvd,Portland,MULTNOMAH,snap
-122.62918,45.51643,BELMONT 34 GROCERY,3400 SE Belmont St,Portland,MULTNOMAH,snap
-122.46598,43.744236,RAY'S FOOD PLACE 50,48067 Highway 58,Oakridge,LANE,snap
-124.41479,42.501236,NESIKA BEACH MARKET,32865 Nesika Rd,Gold Beach,CURRY,snap
-121.40231,42.198631,BONANZA GENERAL STORE,31919 HWY 70,BONANZA,KLAMATH,snap
-122.88697,45.515179,PLAID PANTRY 206,20375 SW Baseline Rd,Aloha,WASHINGTON,snap
-121.50702,43.66634,Ray's Shop Smart 54,51370 Highway 97,La Pine,DESCHUTES,snap
-123.27601,44.591278,WINCO FOODS 003,2335 NW Kings Blvd,Corvallis,BENTON,snap
-122.68034,45.510494,CVS Pharmacy 11292,345 SW Harrison St,Portland,MULTNOMAH,snap
-118.06904,45.333282,Jacksons Food Stores 175,2706 Island Ave,La Grande,UNION,snap
-122.6904,42.184818,MARKET OF CHOICE #11,1475 Siskiyou Blvd,Ashland,JACKSON,snap
-122.78679,45.419224,Walgreens 5780,13939 SW Pacific Hwy,Tigard,WASHINGTON,snap
-123.06269,44.092442,C2 Market,2866 Crescent Ave,Eugene,LANE,snap
-122.84447,45.370865,SAFEWAY  1800,20685 SW Roy Rogers Rd,Sherwood,WASHINGTON,snap
-122.6539,45.464302,New Seasons Market - Sellwood 2,1214 SE Tacoma St,Portland,MULTNOMAH,snap
-122.79758,45.486626,TRADER JOE'S  141,11753 SW Beaverton Hillsdale Hwy,Beaverton,WASHINGTON,snap
-122.74292,45.41357,TRADER JOE'S  142,15391 Bangy Rd,Lake Oswego,CLACKAMAS,snap
-121.30013,44.101475,BEND FOOD 4 LESS,63455 N Highway 97,Bend,DESCHUTES,snap
-122.62289,45.488682,TRADER JOE'S  143,4715 SE Cesar Chavez Blvd,Portland,MULTNOMAH,snap
-123.07648,44.064335,TRADER JOE'S  145,85 Oakway Ctr,Eugene,LANE,snap
-122.40662,45.497585,WINCO FOODS 047,2511 SE 1st St,Gresham,MULTNOMAH,snap
-122.64883,45.363346,SAFEWAY  1713,22000 Salamo Rd,West Linn,CLACKAMAS,snap
-123.31097,44.551125,SAFEWAY  1765,5270 SW Philomath Blvd,Corvallis,BENTON,snap
-121.17777,44.35371,TERREBONNE THRIFTWAY,8431 11th St,Terrebonne,JEFFERSON,snap
-117.91736,45.564247,Elgin Corner Market,90 S 8th Ave,Elgin,UNION,snap
-122.63644,45.512043,Safeway 3134,2800 SE Hawthorne Blvd,Portland,MULTNOMAH,snap
-123.31505,43.387299,DRIFTWOOD MARKET,360 S Calapooia St,Sutherlin,DOUGLAS,snap
-122.89361,44.537827,Everyone's Market 4,1225 E Grant St,Lebanon,LINN,snap
-121.20137,45.606979,Papa Murphys OR-011,1323 W 6th St,The Dalles,WASCO,snap
-123.01153,45.014023,MOO-MAN HOME DELIVERY LLC,1560 Stone Hedge Dr NE,Keizer,MARION,snap
-123.96096,45.205379,Chesters Hometown Market,34585 Brooten Rd,Cloverdale,TILLAMOOK,snap
-121.20206,45.610233,West Second Street Market,1433 W 2nd St,The Dalles,WASCO,snap
-124.05056,44.612152,South Beach Grocery,3650 S Coast Hwy,South Beach,LINCOLN,snap
-119.31042,45.83522,"Metro Mart, Inc. 3",1120 W Highland Ave,Hermiston,UMATILLA,snap
-123.01745,43.917782,DOLLARTREE 7328,165 E Oregon Ave,Creswell,LANE,snap
-123.20271,45.201824,7-Eleven 24219 F,901 SE Baker St,McMinnville,YAMHILL,snap
-122.61391,45.570705,7-Eleven 35280 A,4715 NE Columbia Blvd,Portland,MULTNOMAH,snap
-123.20356,46.103813,Dollar General 18250,115 E Columbia River Hwy,Clatskanie,COLUMBIA,snap
-122.51906,45.553944,Kc's Mini Mart & Deli 2,14110 NE Sandy Blvd,Portland,MULTNOMAH,snap
-123.12112,44.079269,Tienda y Panaderia Santiago,1039 River Rd,Eugene,LANE,snap
-123.11327,44.052219,El Torito Meat Market,1333 W 7th Ave,Eugene,LANE,snap
-122.99045,45.518852,Jcs Gas N Grub Inc,106 SW Oak St,Hillsboro,WASHINGTON,snap
-122.66965,45.497471,Urbana Market,3550 Sw River Pkwy,Portland,MULTNOMAH,snap
-123.04153,43.797504,Buy2 #028 028,2500 E Main St,Cottage Grove,LANE,snap
-122.91995,44.526367,US Mini Mart 3,2010 Stoltz Hill Rd,Lebanon,LINN,snap
-122.28544,45.402939,Sandy Grocery Outlet 114,36701 Highway 26,Sandy,CLACKAMAS,snap
-122.72492,45.407581,"Zupans Enterprises, Inc",16380 Boones Ferry Rd,Lake Oswego,CLACKAMAS,snap
-122.84375,45.137276,Crossroads Grocer & Deli,303 N Pacific Hwy,Woodburn,MARION,snap
-122.2207,44.176395,Blue Sky Market,91808 Mill Creek Rd,Blue River,LANE,snap
-118.04142,45.345825,Kauffmans Market LLC,10214 Wallowa Lake Hwy,La Grande,UNION,snap
-122.25834,45.397636,La Cima,39365 Proctor Blvd,Sandy,CLACKAMAS,snap
-122.5815,45.421204,7-eleven 23071C,7800 SE Lake Rd,Portland,CLACKAMAS,snap
-122.99745,45.589405,North Plains Arco 6058,9560 Nw Glencoe Rd,Hillsboro,WASHINGTON,snap
-122.50615,45.504307,KS Food Market,15231 SE Division St,Portland,MULTNOMAH,snap
-122.47896,43.746056,Oakridge Chevron,47762 Highway 58,Oakridge,LANE,snap
-123.56626,43.636097,Elkton Food Center,14804 State Highway 38,Elkton,DOUGLAS,snap
-121.24783,44.434032,Charlies Trading Post At Crooked River Ranch,14382 SW Commercial Loop Rd,Terrebonne,JEFFERSON,snap
-122.67146,44.407482,Foster Lake Market 1,5401 Highway 20,Sweet Home,LINN,snap
-123.00809,43.918301,Dollar General Store 17528,85 Emerald Parkway,Creswell,LANE,snap
-124.28326,42.049717,Bi-Mart 683,248 Wharf St,Brookings,CURRY,snap
-123.27865,42.925076,Buy2 12,211 SW 5th St,Canyonville,DOUGLAS,snap
-123.33528,43.213303,Buy2 11,1847 NE Diamond Lake Blvd,Roseburg,DOUGLAS,snap
-124.41866,42.420963,Fishermen Direct Seafood,29975 Harbor Way,Gold Beach,CURRY,snap
-122.96207,44.072449,Riverview Market & Deli,35286 Camp Creek Rd,Springfield,LANE,snap
-122.68438,45.523766,CVS Pharmacy 11282,105 NW 13th Ave,Portland,MULTNOMAH,snap
-123.02921,44.927048,Hines Street Food Mart Salem,1098 13th St Se,Salem,MARION,snap
-121.04144,42.397533,Bly Chevron,61430 Hwy 140 E,Bly,KLAMATH,snap
-122.86731,42.327892,Kriss Market,600 E Main St,Medford,JACKSON,snap
-123.36196,43.240036,Lil Pantry Llc - Roseburg,2611 Nw Edenbower Blvd,Roseburg,DOUGLAS,snap
-122.98333,44.92802,United Pacific 5558,102 Lancaster Dr NE,Salem,MARION,snap
-122.92863,44.045715,United Pacific 5468,5720 E Main St,Springfield,LANE,snap
-121.17823,44.269615,Papa Murphy's Pizza,955 Sw Highland Ave,Redmond,DESCHUTES,snap
-122.9937,45.528019,Northside Grocery 424400,506 Nw Connell Ave,Hillsboro,WASHINGTON,snap
-123.40408,43.262394,Rivers Forks Market,4342 Garden Valley Rd,Roseburg,DOUGLAS,snap
-122.66862,45.562279,Vancouver Street Market,5416 N Vancouver Ave,Portland,MULTNOMAH,snap
-123.58256,46.168892,Knappa Mini Market,42930 Old Highway 30,Astoria,CLATSOP,snap
-123.20615,46.105629,Clatskanie Shell,260 W Columbia River Hwy,Clatskanie,COLUMBIA,snap
-122.626,45.504826,LB Market,3629 SE Division St,Portland,MULTNOMAH,snap
-124.10413,43.943974,One Stop Market,85039 Highway 101,Florence,LANE,snap
-122.5787,45.509579,Yau Shing Market Inc,1817 Se 82nd Ave,Portland,MULTNOMAH,snap
-122.7465,45.588833,Dollar Tree 4780,7740 N Lombard St,Portland,MULTNOMAH,snap
-123.39623,42.693314,Wolf Creek 76,221 Old Highway 99 S,Wolf Creek,JOSEPHINE,snap
-122.80424,45.475685,La Nortena Market,6109 SW 124th Ave,Beaverton,WASHINGTON,snap
-123.06525,44.55574,Arco AM/PM Mini Mkt 5437,33200 Highway 34 SE,Albany,LINN,snap
-122.69623,45.534092,New Seasons Market Slabtown 016,2170 NW Raleigh St,Portland,MULTNOMAH,snap
-123.02667,44.989395,Keizer Food Market,4495 River Rd N,Keizer,MARION,snap
-122.91673,42.374512,Papa Murphy's Central Point OR093,129 E Pine St,Central Point,JACKSON,snap
-122.86755,45.514656,1 Food 4 Mart,729SW 185th ave,Beaverton,WASHINGTON,snap
-122.87504,42.336403,Fiesta Market & Taqueria Inc. Only Store,1016 N Riverside Ave,Medford,JACKSON,snap
-123.31485,43.213039,Diamond Lake Market,2976 NE Diamond Lake Blvd,Roseburg,DOUGLAS,snap
-124.49743,42.750774,RAY'S FOOD PLACE 55,1555 Oregon St,Port Orford,CURRY,snap
-122.5873,45.148693,SAFEWAY  1751,1525 W Main St,Molalla,CLACKAMAS,snap
-123.06731,44.555859,Jacksons Food Store 0109,33157 Highway 34 SE,Albany,LINN,snap
-123.03213,43.259048,Peel Country Store,6019 Little River Rd,Glide,DOUGLAS,snap
-122.85844,42.361244,SAFEWAY  1643,3169 Crater Lake Hwy,Medford,JACKSON,snap
-122.60672,45.522854,QFC 205,5544 E Burnside St,Portland,MULTNOMAH,snap
-122.6307,45.535969,QFC 207,1835 NE 33rd Ave,Portland,MULTNOMAH,snap
-122.6491,45.476215,QFC 206,6411 SE Milwaukie Ave,Portland,MULTNOMAH,snap
-122.87749,45.750183,Roadrunner Gas & Grocery,52023 Columbia River Hwy,Scappoose,COLUMBIA,snap
-122.48962,45.50452,Division St Mini Mart LLC,16818 SE Division St,Portland,MULTNOMAH,snap
-122.99035,45.518013,La Cabana,451 S 1st Ave,Hillsboro,WASHINGTON,snap
-122.56914,45.401623,Tombstone Grocery 1,16641 SE 82nd Dr,Clackamas,CLACKAMAS,snap
-121.21569,45.618317,JUANITA'S MARKETA 2,2865 W 7th St,The Dalles,WASCO,snap
-122.89495,45.565125,West Union Sun Foods Llc,6301 NW Cornelius Pass Rd,Hillsboro,WASHINGTON,snap
-122.49556,45.526428,TORTILLERIA Y TIENDA DE LEON'S,16223 NE Glisan St,Portland,MULTNOMAH,snap
-124.11902,43.696064,Dollar General 18794,1915 Winchester Ave,Reedsport,DOUGLAS,snap
-122.53762,45.50444,Jacksons 0526,2450 SE 122nd Ave,Portland,MULTNOMAH,snap
-122.81084,45.489269,Salsa Market,4265 SW Cedar Hills Blvd,Beaverton,WASHINGTON,snap
-122.76276,45.380615,El Ranchito Alegre Inc,8349 Sw Tonka St,Tualatin,WASHINGTON,snap
