amt_of_cultural_donations,amt_of_community_donations,amt_of_env_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,family_interview_id,psid_state_of_residence_code,family_composition_change,1968_family_identifier,age,sex,number_of_children_in_fu,marital_status,health_status,race,religion,amt_of_religious_donations,amt_of_combo_donations,amt_of_needy_donations,wtr_donated_to_health_org,amt_of_health_donations,amt_of_edu_donations,amt_of_youth_donations,amt_of_cultural_donations,amt_of_env_donations,mcovid1_wtr_donate_to_help_re_pandemic,mcovid2_wtr_pandemic_donations_crowdfund,mcovid3_largest_crowdfund_donation_to,mcovid4_dollar_amt_pandemic_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,individual_id,wtr_donated-2021
0.0,0.0,0.0,0.0,147000.0,-48000.0,30000.0,5.001,5,30,2019,6228.0,32.0,0.0,5813.0,36.0,1.0,3.0,1.0,3.0,2.0,6.0,6000.0,500.0,150.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,205150.0,542000.0,777000.0,5.001,5,30,2021,5813044,1
0.0,0.0,0.0,0.0,147000.0,-48000.0,30000.0,5.001,1,10,2019,6228.0,32.0,0.0,5813.0,36.0,1.0,3.0,1.0,3.0,2.0,6.0,6000.0,500.0,150.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,205150.0,542000.0,777000.0,5.001,1,10,2021,5813183,1
0.0,0.0,0.0,0.0,30600.0,-37998.0,-37998.0,1.418,1,10,2019,8156.0,32.0,0.0,5813.0,36.0,2.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30881.0,-150793.0,-150793.0,1.419,1,10,2021,5813185,5
0.0,0.0,0.0,0.0,30600.0,-37998.0,-37998.0,1.418,3,30,2019,8156.0,32.0,0.0,5813.0,36.0,2.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30881.0,-150793.0,-150793.0,1.419,3,30,2021,5813186,5
0.0,0.0,0.0,0.0,30600.0,-37998.0,-37998.0,1.418,4,30,2019,8156.0,32.0,0.0,5813.0,36.0,2.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30881.0,-150793.0,-150793.0,1.419,4,30,2021,5813187,5
0.0,0.0,0.0,0.0,8320.0,-12000.0,-12000.0,13.403,0,0,2019,5342.0,39.0,2.0,5813.0,60.0,1.0,0.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,41612.0,9000.0,9000.0,6.702,2,22,2021,5813188,5
0.0,0.0,0.0,0.0,14535.0,-4100.0,39900.0,11.409,1,10,2019,2174.0,32.0,0.0,5814.0,75.0,2.0,0.0,3.0,5.0,2.0,6.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14400.0,50000.0,80000.0,11.409,1,10,2021,5814002,5
0.0,0.0,0.0,0.0,145100.0,479000.0,679000.0,5.789,2,20,2019,5956.0,32.0,0.0,5814.0,72.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,89000.0,3600.0,103600.0,5.789,2,20,2021,5814004,5
0.0,0.0,0.0,0.0,39172.0,0.0,50000.0,4.786,1,10,2019,3274.0,32.0,0.0,5814.0,58.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21172.0,10000.0,80000.0,4.998,1,10,2021,5814005,5
0.0,0.0,0.0,0.0,33000.0,-6200.0,-6200.0,10.452,1,10,2019,3250.0,32.0,0.0,5814.0,51.0,2.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,29000.0,-22300.0,-22300.0,10.452,1,10,2021,5814030,5
0.0,0.0,0.0,0.0,79160.0,3100.0,303100.0,8.641,1,10,2019,7451.0,32.0,1.0,5814.0,50.0,2.0,0.0,2.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,70000.0,60900.0,460900.0,7.568,1,10,2021,5814031,5
0.0,0.0,0.0,0.0,78000.0,48500.0,48500.0,2.695,2,20,2019,7169.0,32.0,1.0,5814.0,53.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80500.0,190000.0,190000.0,2.694,2,20,2021,5814032,5
0.0,0.0,0.0,0.0,24107.0,10.0,10.0,5.07,1,10,2019,7712.0,32.0,0.0,5814.0,47.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25888.0,0.0,0.0,5.07,1,10,2021,5814033,5
100.0,0.0,0.0,0.0,67050.0,37850.0,37850.0,9.08,1,10,2019,5513.0,32.0,0.0,5814.0,51.0,2.0,0.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,78000.0,25000.0,25000.0,9.081,1,10,2021,5814034,5
0.0,0.0,0.0,0.0,79160.0,3100.0,303100.0,8.641,2,40,2019,8519.0,32.0,5.0,5814.0,46.0,2.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,10.79,1,10,2021,5814035,5
0.0,0.0,0.0,0.0,33900.0,4500.0,4500.0,6.794,1,10,2019,5133.0,32.0,0.0,5814.0,44.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32600.0,60000.0,60000.0,8.153,1,10,2021,5814036,5
0.0,0.0,0.0,0.0,145100.0,479000.0,679000.0,5.789,51,71,2019,5956.0,32.0,0.0,5814.0,72.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,89000.0,3600.0,103600.0,5.789,51,71,2021,5814037,5
0.0,0.0,0.0,0.0,25200.0,3000.0,3000.0,6.113,1,10,2019,2318.0,32.0,0.0,5814.0,30.0,1.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,42750.0,-7500.0,-7500.0,6.113,1,10,2021,5814040,5
100.0,0.0,0.0,0.0,67050.0,37850.0,37850.0,9.08,51,30,2019,5513.0,32.0,0.0,5814.0,51.0,2.0,0.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,78000.0,25000.0,25000.0,9.081,51,30,2021,5814042,5
0.0,0.0,0.0,0.0,78000.0,48500.0,48500.0,2.695,51,30,2019,7169.0,32.0,1.0,5814.0,53.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80500.0,190000.0,190000.0,2.694,4,30,2021,5814044,5
0.0,0.0,0.0,0.0,79160.0,3100.0,303100.0,8.641,3,70,2019,7451.0,32.0,1.0,5814.0,50.0,2.0,0.0,2.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,70000.0,60900.0,460900.0,7.568,51,70,2021,5814045,5
0.0,0.0,0.0,0.0,78000.0,48500.0,48500.0,2.695,3,30,2019,7169.0,32.0,1.0,5814.0,53.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80500.0,190000.0,190000.0,2.694,51,30,2021,5814046,5
0.0,0.0,0.0,0.0,33900.0,4500.0,4500.0,6.794,2,30,2019,5133.0,32.0,0.0,5814.0,44.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32600.0,60000.0,60000.0,8.153,2,30,2021,5814047,5
0.0,0.0,0.0,0.0,73000.0,-90000.0,20000.0,0.499,4,30,2019,4470.0,32.0,0.0,5814.0,39.0,2.0,1.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,72400.0,-95000.0,105000.0,0.499,4,30,2021,5814049,5
0.0,0.0,0.0,0.0,78000.0,48500.0,48500.0,2.695,4,30,2019,7169.0,32.0,1.0,5814.0,53.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80500.0,190000.0,190000.0,2.694,3,30,2021,5814051,5
0.0,0.0,0.0,0.0,33900.0,4500.0,4500.0,6.794,4,30,2019,5133.0,32.0,0.0,5814.0,44.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32600.0,60000.0,60000.0,8.153,4,30,2021,5814052,5
0.0,0.0,0.0,0.0,67100.0,20000.0,20000.0,2.027,2,30,2019,4420.0,32.0,0.0,5814.0,32.0,1.0,2.0,3.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30900.0,50000.0,50000.0,2.703,2,30,2021,5814054,5
0.0,0.0,0.0,0.0,67100.0,20000.0,20000.0,2.027,3,30,2019,4420.0,32.0,0.0,5814.0,32.0,1.0,2.0,3.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30900.0,50000.0,50000.0,2.703,3,30,2021,5814055,5
0.0,0.0,0.0,0.0,24107.0,10.0,10.0,5.07,3,30,2019,7712.0,32.0,0.0,5814.0,47.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25888.0,0.0,0.0,5.07,3,30,2021,5814056,5
0.0,0.0,0.0,0.0,145100.0,479000.0,679000.0,5.789,1,10,2019,5956.0,32.0,0.0,5814.0,72.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,89000.0,3600.0,103600.0,5.789,1,10,2021,5814170,5
0.0,0.0,0.0,0.0,67100.0,20000.0,20000.0,2.027,1,10,2019,4420.0,32.0,0.0,5814.0,32.0,1.0,2.0,3.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30900.0,50000.0,50000.0,2.703,1,10,2021,5814183,5
0.0,0.0,0.0,0.0,39172.0,0.0,50000.0,4.786,51,30,2019,7940.0,32.0,5.0,5814.0,31.0,1.0,0.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13600.0,2000.0,2000.0,2.075,1,10,2021,5814184,5
0.0,0.0,0.0,0.0,39172.0,0.0,50000.0,4.786,2,30,2019,3274.0,32.0,0.0,5814.0,58.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21172.0,10000.0,80000.0,4.998,2,30,2021,5814185,5
0.0,0.0,0.0,0.0,78000.0,48500.0,48500.0,2.695,1,10,2019,7169.0,32.0,1.0,5814.0,53.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80500.0,190000.0,190000.0,2.694,1,10,2021,5814188,5
0.0,0.0,0.0,0.0,33900.0,4500.0,4500.0,6.794,51,30,2019,5133.0,32.0,0.0,5814.0,44.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32600.0,60000.0,60000.0,8.153,51,30,2021,5814191,5
0.0,0.0,0.0,0.0,33900.0,4500.0,4500.0,6.794,3,30,2019,5133.0,32.0,0.0,5814.0,44.0,1.0,1.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32600.0,60000.0,60000.0,8.153,3,30,2021,5814192,5
0.0,0.0,0.0,0.0,73000.0,-90000.0,20000.0,0.499,1,10,2019,4470.0,32.0,0.0,5814.0,39.0,2.0,1.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,72400.0,-95000.0,105000.0,0.499,1,10,2021,5814193,5
0.0,0.0,0.0,0.0,73000.0,-90000.0,20000.0,0.499,2,30,2019,4470.0,32.0,0.0,5814.0,39.0,2.0,1.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,72400.0,-95000.0,105000.0,0.499,2,30,2021,5814194,5
0.0,0.0,0.0,0.0,73000.0,-90000.0,20000.0,0.499,3,30,2019,4470.0,32.0,0.0,5814.0,39.0,2.0,1.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,72400.0,-95000.0,105000.0,0.499,3,30,2021,5814195,5
0.0,0.0,0.0,0.0,24107.0,10.0,10.0,5.07,2,20,2019,7712.0,32.0,0.0,5814.0,47.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25888.0,0.0,0.0,5.07,2,20,2021,5814205,5
0.0,0.0,0.0,0.0,39172.0,0.0,50000.0,4.786,3,60,2019,3274.0,32.0,0.0,5814.0,58.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21172.0,10000.0,80000.0,4.998,3,60,2021,5814206,5
0.0,0.0,0.0,0.0,39172.0,0.0,50000.0,4.786,0,0,2019,7940.0,32.0,5.0,5814.0,31.0,1.0,0.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13600.0,2000.0,2000.0,2.075,2,88,2021,5814207,5
0.0,0.0,0.0,0.0,6807.0,5020.0,147020.0,2.144,1,10,2019,6736.0,39.0,0.0,5819.0,60.0,2.0,0.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7788.0,1000.0,185000.0,2.144,1,10,2021,5819004,5
0.0,0.0,0.0,0.0,9252.0,-60000.0,-45000.0,2.885,1,10,2019,3644.0,39.0,0.0,5819.0,59.0,2.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9000.0,5000.0,12000.0,2.885,1,10,2021,5819005,5
0.0,0.0,0.0,0.0,6807.0,5020.0,147020.0,2.144,51,30,2019,6736.0,39.0,0.0,5819.0,60.0,2.0,0.0,4.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7788.0,1000.0,185000.0,2.144,51,30,2021,5819035,5
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.374,2,40,2019,1767.0,39.0,0.0,5820.0,64.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.38,2,40,2021,5820006,5
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.374,1,10,2019,1767.0,39.0,0.0,5820.0,64.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.38,1,10,2021,5820007,5
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.374,51,30,2019,1767.0,39.0,0.0,5820.0,64.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.38,51,30,2021,5820032,5
0.0,0.0,0.0,0.0,22700.0,3.0,3.0,1.492,1,10,2019,1574.0,39.0,0.0,5820.0,32.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24000.0,-110691.0,-110691.0,1.492,1,10,2021,5820034,5
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.374,3,30,2019,1767.0,39.0,0.0,5820.0,64.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.38,3,30,2021,5820035,5
0.0,0.0,0.0,0.0,0.0,0.0,50000.0,2.374,4,60,2019,1767.0,39.0,0.0,5820.0,64.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.38,4,60,2021,5820036,5
0.0,0.0,0.0,0.0,45200.0,10000.0,85000.0,2.565,1,10,2019,5337.0,39.0,0.0,5821.0,69.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25000.0,10000.0,85000.0,2.565,1,10,2021,5821004,5
0.0,0.0,0.0,0.0,53000.0,-11000.0,29000.0,2.488,1,10,2019,4469.0,39.0,0.0,5821.0,64.0,2.0,0.0,2.0,2.0,2.0,12.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24000.0,21500.0,71500.0,2.488,1,10,2021,5821006,5
0.0,0.0,0.0,0.0,76800.0,37000.0,77000.0,2.286,1,10,2019,2341.0,32.0,0.0,5821.0,60.0,1.0,0.0,1.0,3.0,2.0,15.0,500.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,76700.0,77500.0,157500.0,2.287,1,10,2021,5821007,1
0.0,0.0,0.0,0.0,138500.0,1000.0,32000.0,2.023,1,10,2019,2680.0,39.0,1.0,5821.0,57.0,1.0,0.0,1.0,3.0,2.0,14.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90712.0,92500.0,193500.0,2.023,1,10,2021,5821008,5
0.0,0.0,0.0,0.0,138500.0,1000.0,32000.0,2.023,3,30,2019,2680.0,39.0,1.0,5821.0,57.0,1.0,0.0,1.0,3.0,2.0,14.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90712.0,92500.0,193500.0,2.023,51,30,2021,5821031,5
0.0,0.0,0.0,0.0,39586.0,8000.0,8000.0,1.585,2,30,2019,6610.0,39.0,0.0,5821.0,35.0,2.0,1.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,56784.0,193526.0,253526.0,1.585,2,30,2021,5821032,5
0.0,0.0,0.0,0.0,76800.0,37000.0,77000.0,2.286,2,20,2019,2341.0,32.0,0.0,5821.0,60.0,1.0,0.0,1.0,3.0,2.0,15.0,500.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,76700.0,77500.0,157500.0,2.287,2,20,2021,5821170,1
0.0,0.0,0.0,0.0,53200.0,55000.0,88000.0,4.874,1,10,2019,3344.0,32.0,2.0,5821.0,37.0,1.0,2.0,1.0,1.0,2.0,14.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,68000.0,85000.0,161000.0,3.656,1,10,2021,5821171,5
0.0,0.0,0.0,0.0,138500.0,1000.0,32000.0,2.023,2,20,2019,2680.0,39.0,1.0,5821.0,57.0,1.0,0.0,1.0,3.0,2.0,14.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90712.0,92500.0,193500.0,2.023,2,20,2021,5821172,5
0.0,0.0,0.0,0.0,39586.0,8000.0,8000.0,1.585,1,10,2019,6610.0,39.0,0.0,5821.0,35.0,2.0,1.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,56784.0,193526.0,253526.0,1.585,1,10,2021,5821173,5
0.0,0.0,0.0,0.0,138500.0,1000.0,32000.0,2.023,4,57,2019,2680.0,39.0,1.0,5821.0,57.0,1.0,0.0,1.0,3.0,2.0,14.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,90712.0,92500.0,193500.0,2.023,3,57,2021,5821177,5
0.0,0.0,0.0,0.0,53200.0,55000.0,88000.0,4.874,0,0,2019,3344.0,32.0,2.0,5821.0,37.0,1.0,2.0,1.0,1.0,2.0,14.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,68000.0,85000.0,161000.0,3.656,2,20,2021,5821184,5
0.0,0.0,0.0,0.0,53200.0,55000.0,88000.0,4.874,0,0,2019,3344.0,32.0,2.0,5821.0,37.0,1.0,2.0,1.0,1.0,2.0,14.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,68000.0,85000.0,161000.0,3.656,3,30,2021,5821185,5
0.0,0.0,0.0,0.0,53200.0,55000.0,88000.0,4.874,0,0,2019,3344.0,32.0,2.0,5821.0,37.0,1.0,2.0,1.0,1.0,2.0,14.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,68000.0,85000.0,161000.0,3.656,4,30,2021,5821186,5
0.0,0.0,0.0,0.0,105100.0,-73000.0,-3000.0,1.714,2,20,2019,6791.0,39.0,0.0,5826.0,43.0,1.0,2.0,1.0,2.0,2.0,15.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,104600.0,-91400.0,-61095.0,1.714,2,20,2021,5826032,5
0.0,0.0,0.0,0.0,236100.0,70300.0,122300.0,1.98,2,20,2019,8688.0,39.0,0.0,5826.0,43.0,1.0,0.0,1.0,1.0,2.0,10.0,6000.0,3000.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,234839.0,498000.0,787000.0,1.981,2,20,2021,5826033,1
0.0,0.0,0.0,0.0,41000.0,5000.0,205000.0,4.309,1,10,2019,2844.0,39.0,0.0,5826.0,40.0,1.0,0.0,2.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40000.0,80000.0,160000.0,4.309,1,10,2021,5826034,5
0.0,0.0,0.0,0.0,111500.0,-109000.0,-109000.0,3.799,1,10,2019,6843.0,39.0,0.0,5826.0,38.0,2.0,0.0,2.0,3.0,2.0,6.0,1000.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,5.0,0.0,0.0,0.0,0.0,150100.0,-99000.0,-99000.0,3.799,1,10,2021,5826035,1
0.0,0.0,0.0,0.0,54566.0,29860.0,55860.0,2.976,1,10,2019,2322.0,39.0,0.0,5826.0,35.0,2.0,1.0,2.0,2.0,2.0,6.0,7000.0,150.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,88050.0,-101000.0,-51000.0,2.976,1,10,2021,5826036,1
0.0,0.0,0.0,0.0,105100.0,-73000.0,-3000.0,1.714,3,30,2019,6791.0,39.0,0.0,5826.0,43.0,1.0,2.0,1.0,2.0,2.0,15.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,104600.0,-91400.0,-61095.0,1.714,3,30,2021,5826038,5
0.0,0.0,0.0,0.0,54566.0,29860.0,55860.0,2.976,2,30,2019,2322.0,39.0,0.0,5826.0,35.0,2.0,1.0,2.0,2.0,2.0,6.0,7000.0,150.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,88050.0,-101000.0,-51000.0,2.976,2,30,2021,5826039,1
0.0,0.0,0.0,0.0,105100.0,-73000.0,-3000.0,1.714,4,30,2019,6791.0,39.0,0.0,5826.0,43.0,1.0,2.0,1.0,2.0,2.0,15.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,104600.0,-91400.0,-61095.0,1.714,4,30,2021,5826040,5
0.0,0.0,0.0,0.0,12000.0,7000.0,7000.0,3.377,1,10,2019,7878.0,39.0,1.0,5826.0,63.0,2.0,1.0,3.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9600.0,0.0,0.0,3.377,1,10,2021,5826182,5
0.0,0.0,0.0,0.0,12000.0,7000.0,7000.0,3.377,51,60,2019,7878.0,39.0,1.0,5826.0,63.0,2.0,1.0,3.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9600.0,0.0,0.0,3.377,72,60,2021,5826183,5
0.0,0.0,0.0,0.0,12000.0,7000.0,7000.0,3.377,2,60,2019,7878.0,39.0,1.0,5826.0,63.0,2.0,1.0,3.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9600.0,0.0,0.0,3.377,71,60,2021,5826184,5
0.0,0.0,0.0,0.0,105100.0,-73000.0,-3000.0,1.714,1,10,2019,6791.0,39.0,0.0,5826.0,43.0,1.0,2.0,1.0,2.0,2.0,15.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,104600.0,-91400.0,-61095.0,1.714,1,10,2021,5826186,5
